element_type,osmid,amenity,building,name,tourism,geometry
way,769949896,,house,,,"POLYGON ((13.2268005 -8.904135200000001, 13.2268425 -8.904069099999999, 13.2269183 -8.9041161, 13.2269228 -8.904109, 13.2269585 -8.904131, 13.2269541 -8.9041379, 13.2269624 -8.904142999999999, 13.2269214 -8.904207599999999, 13.226906 -8.904197999999999, 13.2268947 -8.9042157, 13.2268503 -8.9041882, 13.2268604 -8.904172300000001, 13.2268005 -8.904135200000001))"
way,769949897,,house,,,"POLYGON ((13.226721 -8.9042596, 13.226763 -8.9041935, 13.2268388 -8.9042405, 13.2268433 -8.904233400000001, 13.226879 -8.9042554, 13.2268746 -8.904262299999999, 13.2268829 -8.9042674, 13.2268419 -8.904332, 13.2268265 -8.9043224, 13.2268152 -8.904340100000001, 13.2267708 -8.904312600000001, 13.2267809 -8.9042967, 13.226721 -8.9042596))"
way,769949898,,house,,,"POLYGON ((13.2266405 -8.9043841, 13.2266825 -8.904318, 13.2267583 -8.904365, 13.2267628 -8.904357900000001, 13.2267985 -8.9043799, 13.2267941 -8.904386799999999, 13.2268024 -8.9043919, 13.2267614 -8.9044565, 13.226746 -8.9044469, 13.2267347 -8.904464600000001, 13.2266903 -8.904437100000001, 13.2267004 -8.9044212, 13.2266405 -8.9043841))"
way,769949899,,house,,,"POLYGON ((13.226562 -8.904508699999999, 13.226604 -8.904442599999999, 13.2266798 -8.9044896, 13.2266843 -8.9044825, 13.22672 -8.9045045, 13.2267156 -8.904511400000001, 13.2267239 -8.9045165, 13.2266829 -8.9045811, 13.2266675 -8.904571499999999, 13.2266562 -8.9045892, 13.2266118 -8.9045617, 13.2266219 -8.904545799999999, 13.226562 -8.904508699999999))"
way,769949900,,house,,,"POLYGON ((13.2264025 -8.9047558, 13.2264445 -8.9046897, 13.2265203 -8.904736700000001, 13.2265248 -8.9047296, 13.2265605 -8.904751600000001, 13.2265561 -8.9047585, 13.2265644 -8.904763600000001, 13.2265234 -8.904828200000001, 13.226508 -8.9048186, 13.2264967 -8.904836299999999, 13.2264523 -8.9048088, 13.2264624 -8.9047929, 13.2264025 -8.9047558))"
way,769949901,,house,,,"POLYGON ((13.226324 -8.904879599999999, 13.226366 -8.904813499999999, 13.2264418 -8.9048605, 13.2264463 -8.9048534, 13.226482 -8.9048754, 13.2264776 -8.904882300000001, 13.2264859 -8.9048874, 13.2264449 -8.904952, 13.2264295 -8.904942399999999, 13.2264182 -8.9049601, 13.2263738 -8.9049326, 13.2263839 -8.904916699999999, 13.226324 -8.904879599999999))"
way,769949902,,house,,,"POLYGON ((13.2259136 -8.904295299999999, 13.2259556 -8.9042292, 13.2260314 -8.9042762, 13.2260359 -8.9042691, 13.2260716 -8.9042911, 13.2260672 -8.904298000000001, 13.2260755 -8.9043031, 13.2260345 -8.9043677, 13.2260191 -8.9043581, 13.2260078 -8.9043758, 13.2259634 -8.904348300000001, 13.2259735 -8.904332399999999, 13.2259136 -8.904295299999999))"
way,769949903,,house,,,"POLYGON ((13.2259948 -8.904168800000001, 13.2260368 -8.904102699999999, 13.2261126 -8.9041497, 13.2261171 -8.9041426, 13.2261528 -8.9041646, 13.2261484 -8.9041715, 13.2261567 -8.9041766, 13.2261157 -8.9042412, 13.2261003 -8.904231599999999, 13.226089 -8.9042493, 13.2260446 -8.9042218, 13.2260547 -8.904205899999999, 13.2259948 -8.904168800000001))"
way,769949904,,house,,,"POLYGON ((13.2260732 -8.9040482, 13.2261152 -8.9039821, 13.226191 -8.904029100000001, 13.2261955 -8.904021999999999, 13.2262312 -8.904044000000001, 13.2262268 -8.9040509, 13.2262351 -8.904056000000001, 13.2261941 -8.904120600000001, 13.2261787 -8.904111, 13.2261674 -8.904128699999999, 13.226123 -8.904101199999999, 13.2261331 -8.9040853, 13.2260732 -8.9040482))"
way,769949905,,house,,,"POLYGON ((13.2261517 -8.903929, 13.2261937 -8.9038629, 13.2262695 -8.9039099, 13.226274 -8.903902799999999, 13.2263097 -8.9039248, 13.2263053 -8.903931699999999, 13.2263136 -8.9039368, 13.2262726 -8.9040014, 13.2262572 -8.9039918, 13.2262459 -8.904009500000001, 13.2262015 -8.903981999999999, 13.2262116 -8.9039661, 13.2261517 -8.903929))"
way,769949906,,house,,,"POLYGON ((13.2263059 -8.903683900000001, 13.2263479 -8.903617799999999, 13.2264237 -8.9036648, 13.2264282 -8.9036577, 13.2264639 -8.9036797, 13.2264595 -8.9036866, 13.2264678 -8.9036917, 13.2264268 -8.9037563, 13.2264114 -8.903746699999999, 13.2264001 -8.9037644, 13.2263557 -8.9037369, 13.2263658 -8.903721000000001, 13.2263059 -8.903683900000001))"
way,769949907,,house,,,"POLYGON ((13.2264147 -8.9034987, 13.2263728 -8.9035648, 13.2264486 -8.903611700000001, 13.2264441 -8.9036188, 13.2264797 -8.903641, 13.2264841 -8.9036341, 13.2264924 -8.903639200000001, 13.2265334 -8.903574600000001, 13.2265179 -8.9035651, 13.2265291 -8.903547400000001, 13.2264847 -8.903519899999999, 13.2264746 -8.9035358, 13.2264147 -8.9034987))"
way,769949908,,house,,,"POLYGON ((13.2263049 -8.9034306, 13.2262629 -8.9034967, 13.2261871 -8.903449699999999, 13.2261826 -8.903456800000001, 13.2261469 -8.903434799999999, 13.2261513 -8.903427900000001, 13.226143 -8.9034228, 13.226184 -8.9033582, 13.2261994 -8.9033678, 13.2262107 -8.903350100000001, 13.2262551 -8.903377600000001, 13.226245 -8.9033935, 13.2263049 -8.9034306))"
way,769949909,,house,,,"POLYGON ((13.2262237 -8.903551200000001, 13.2261817 -8.903617300000001, 13.2261059 -8.9035703, 13.2261014 -8.9035774, 13.2260657 -8.9035554, 13.2260701 -8.903548499999999, 13.2260618 -8.9035434, 13.2261028 -8.9034788, 13.2261182 -8.903488400000001, 13.2261295 -8.9034707, 13.2261739 -8.9034982, 13.2261638 -8.903514100000001, 13.2262237 -8.903551200000001))"
way,769949910,,house,,,"POLYGON ((13.2260681 -8.9037957, 13.2260261 -8.9038618, 13.2259503 -8.903814799999999, 13.2259458 -8.903821900000001, 13.2259101 -8.903799899999999, 13.2259145 -8.903793, 13.2259062 -8.903787899999999, 13.2259472 -8.903723299999999, 13.2259626 -8.9037329, 13.2259739 -8.903715200000001, 13.2260183 -8.9037427, 13.2260082 -8.9037586, 13.2260681 -8.9037957))"
way,769949911,,house,,,"POLYGON ((13.2259126 -8.9040388, 13.2258706 -8.9041049, 13.2257948 -8.904057999999999, 13.2257903 -8.9040651, 13.2257546 -8.904043, 13.225759 -8.904036100000001, 13.2257508 -8.904031, 13.2257917 -8.903966499999999, 13.2258071 -8.903976, 13.2258184 -8.9039582, 13.2258628 -8.903985799999999, 13.2258527 -8.9040017, 13.2259126 -8.9040388))"
way,769949912,,house,,,"POLYGON ((13.2255309 -8.9039371, 13.2254203 -8.903863299999999, 13.2254682 -8.903793200000001, 13.2255788 -8.903867, 13.2255309 -8.9039371))"
way,769949913,,house,,,"POLYGON ((13.2258899 -8.903390699999999, 13.2259077 -8.903364, 13.2259221 -8.9033733, 13.2259448 -8.903339300000001, 13.2259308 -8.903330199999999, 13.2259402 -8.903316, 13.225876 -8.9032742, 13.2258996 -8.9032388, 13.2258373 -8.9031983, 13.2258038 -8.9032485, 13.2258151 -8.9032558, 13.225775 -8.903315900000001, 13.2258899 -8.903390699999999))"
way,769949914,,house,,,"POLYGON ((13.2259206 -8.9030854, 13.2258721 -8.9031635, 13.2260093 -8.903211499999999, 13.2260577 -8.903133199999999, 13.2259206 -8.9030854))"
way,769949915,,yes,,,"POLYGON ((13.2260282 -8.903015, 13.2260523 -8.902978900000001, 13.2259313 -8.902900000000001, 13.2259072 -8.902936199999999, 13.2260282 -8.903015))"
way,769949916,,house,,,"POLYGON ((13.2257191 -8.9034104, 13.2256691 -8.9034893, 13.2257555 -8.9035426, 13.2258055 -8.9034637, 13.2257191 -8.9034104))"
way,769949922,,house,,,"POLYGON ((13.2257807 -8.9042353, 13.2258262 -8.9041689, 13.2257174 -8.9040962, 13.225672 -8.904162599999999, 13.2257807 -8.9042353))"
way,769949923,,house,,,"POLYGON ((13.2260044 -8.9039015, 13.2258893 -8.903826199999999, 13.2258378 -8.9039029, 13.2259529 -8.9039783, 13.2260044 -8.9039015))"
way,769949924,,house,,,"POLYGON ((13.2261493 -8.903651999999999, 13.2260469 -8.903586300000001, 13.2259967 -8.903662600000001, 13.2260992 -8.903728299999999, 13.2261493 -8.903651999999999))"
way,769949925,,house,,,"POLYGON ((13.2263793 -8.903803699999999, 13.2262769 -8.903738000000001, 13.2262267 -8.903814300000001, 13.2263292 -8.903879999999999, 13.2263793 -8.903803699999999))"
way,769949926,,house,,,"POLYGON ((13.226602 -8.9041005, 13.2264995 -8.9040348, 13.2264493 -8.9041111, 13.2265518 -8.9041768, 13.226602 -8.9041005))"
way,769949927,,house,,,"POLYGON ((13.2267064 -8.903998400000001, 13.2265901 -8.9039246, 13.2265454 -8.9039932, 13.2266617 -8.904067, 13.2267064 -8.903998400000001))"
way,769949928,,house,,,"POLYGON ((13.2265344 -8.904231599999999, 13.2264181 -8.9041578, 13.2263735 -8.904226400000001, 13.2264897 -8.9043002, 13.2265344 -8.904231599999999))"
way,769949929,,house,,,"POLYGON ((13.2264941 -8.9046436, 13.2265005 -8.904634, 13.2264904 -8.904627400000001, 13.226531 -8.9045667, 13.2265413 -8.9045735, 13.2265477 -8.904564000000001, 13.2266373 -8.904623000000001, 13.2266311 -8.9046322, 13.226642 -8.904639299999999, 13.2266014 -8.904699900000001, 13.2265903 -8.904692600000001, 13.2265837 -8.9047026, 13.2264941 -8.9046436))"
way,769949930,,house,,,"POLYGON ((13.2269811 -8.903805, 13.2269471 -8.9038579, 13.2270839 -8.9039436, 13.2271179 -8.9038907, 13.2269811 -8.903805))"
way,769949931,,yes,,,"POLYGON ((13.2250566 -8.9032149, 13.2251174 -8.903358900000001, 13.2252281 -8.903313199999999, 13.2251674 -8.9031693, 13.2250566 -8.9032149))"
way,769949932,,house,,,"POLYGON ((13.2256475 -8.9037627, 13.2255317 -8.903689399999999, 13.2255855 -8.903606399999999, 13.2257013 -8.9036797, 13.2256475 -8.9037627))"
way,769949933,,house,,,"POLYGON ((13.2289544 -8.904269599999999, 13.2288914 -8.9042827, 13.2288887 -8.9042703, 13.2288293 -8.9042827, 13.2288319 -8.9042949, 13.2288208 -8.9042972, 13.2288379 -8.904377800000001, 13.2288507 -8.9043752, 13.2288532 -8.904386499999999, 13.2288894 -8.904379, 13.2288868 -8.904366400000001, 13.2289713 -8.904348799999999, 13.2289544 -8.904269599999999))"
way,769949934,,house,,,"POLYGON ((13.228492 -8.904054, 13.2284161 -8.9040736, 13.2284122 -8.904058600000001, 13.228369 -8.904069700000001, 13.228372 -8.9040812, 13.2283566 -8.904085200000001, 13.2283786 -8.904168500000001, 13.2283856 -8.904166699999999, 13.2283881 -8.9041762, 13.2284301 -8.9041654, 13.2284274 -8.904155100000001, 13.2285128 -8.904133, 13.228492 -8.904054))"
way,769949935,,house,,,"POLYGON ((13.2280065 -8.903327900000001, 13.2279306 -8.903347500000001, 13.2279267 -8.903332499999999, 13.2278835 -8.903343599999999, 13.2278865 -8.903355100000001, 13.2278711 -8.903359099999999, 13.2278931 -8.903442399999999, 13.2279001 -8.9034406, 13.2279026 -8.903450100000001, 13.2279446 -8.903439300000001, 13.2279419 -8.903428999999999, 13.2280273 -8.9034069, 13.2280065 -8.903327900000001))"
way,769949936,,house,,,"POLYGON ((13.227973 -8.903168900000001, 13.2278971 -8.903188500000001, 13.2278932 -8.903173499999999, 13.22785 -8.903184599999999, 13.227853 -8.903196100000001, 13.2278376 -8.903200099999999, 13.2278596 -8.903283399999999, 13.2278666 -8.9032816, 13.2278691 -8.903291100000001, 13.2279111 -8.9032803, 13.2279084 -8.903269999999999, 13.2279938 -8.9032479, 13.227973 -8.903168900000001))"
way,769949937,,house,,,"POLYGON ((13.2274152 -8.902657899999999, 13.2272965 -8.9025915, 13.2272359 -8.9026972, 13.2273392 -8.902755000000001, 13.2273562 -8.902725500000001, 13.2273715 -8.9027341, 13.2274152 -8.902657899999999))"
way,769949938,,yes,,,"POLYGON ((13.2275581 -8.9034736, 13.2275765 -8.903555799999999, 13.227736 -8.903521, 13.2277176 -8.9034388, 13.2275581 -8.9034736))"
way,769949939,,house,,,"POLYGON ((13.2278592 -8.9026646, 13.2277178 -8.902697699999999, 13.2277406 -8.9027926, 13.227882 -8.9027595, 13.2278592 -8.9026646))"
way,769949940,,house,,,"POLYGON ((13.2295853 -8.902057599999999, 13.2295996 -8.902127999999999, 13.2295876 -8.902130400000001, 13.2295991 -8.902187100000001, 13.2296137 -8.902184200000001, 13.229616 -8.902195300000001, 13.2296937 -8.9021799, 13.2296917 -8.902170099999999, 13.2297034 -8.902167800000001, 13.2296955 -8.9021287, 13.2296852 -8.9021308, 13.229667 -8.9020414, 13.2295853 -8.902057599999999))"
way,769949941,,house,,,"POLYGON ((13.2284967 -8.9023127, 13.228511 -8.902383, 13.228499 -8.9023854, 13.2285105 -8.902442199999999, 13.2285251 -8.902439299999999, 13.2285273 -8.9024503, 13.2286051 -8.902434899999999, 13.2286031 -8.9024251, 13.2286148 -8.9024228, 13.2286069 -8.902383800000001, 13.2285966 -8.902385799999999, 13.2285784 -8.9022965, 13.2284967 -8.9023127))"
way,769949942,,house,,,"POLYGON ((13.228318 -8.9023606, 13.228344 -8.902481999999999, 13.2284356 -8.9024628, 13.2284096 -8.902341399999999, 13.228318 -8.9023606))"
way,769949943,,house,,,"POLYGON ((13.2281617 -8.9023878, 13.228176 -8.9024581, 13.228164 -8.9024605, 13.2281755 -8.9025173, 13.2281901 -8.902514399999999, 13.2281923 -8.9025254, 13.2282701 -8.902509999999999, 13.2282681 -8.9025002, 13.2282798 -8.9024979, 13.2282719 -8.902458899999999, 13.2282616 -8.902460899999999, 13.2282434 -8.9023716, 13.2281617 -8.9023878))"
way,769949944,,house,,,"POLYGON ((13.2281064 -8.9025555, 13.2280737 -8.9024161, 13.2279696 -8.902439899999999, 13.2279928 -8.902539000000001, 13.2280117 -8.9025347, 13.2280212 -8.902575000000001, 13.2281064 -8.9025555))"
way,769949945,,house,,,"POLYGON ((13.2278956 -8.9025491, 13.2279406 -8.9025003, 13.2278971 -8.9022845, 13.2276743 -8.9023024, 13.2276266 -8.9025298, 13.227615 -8.9026181, 13.227654 -8.902631599999999, 13.2276716 -8.9025984, 13.2278956 -8.9025491))"
way,769949946,,house,,,"POLYGON ((13.2275691 -8.902621999999999, 13.2275363 -8.9024825, 13.2274322 -8.9025064, 13.2274554 -8.9026055, 13.2274743 -8.9026011, 13.2274838 -8.9026415, 13.2275691 -8.902621999999999))"
way,769949947,,house,,,"POLYGON ((13.2273566 -8.902790299999999, 13.2272149 -8.902819900000001, 13.2272369 -8.9029232, 13.2273377 -8.9029022, 13.2273337 -8.9028835, 13.2273747 -8.9028749, 13.2273566 -8.902790299999999))"
way,769949948,,house,,,"POLYGON ((13.227382 -8.9029434, 13.2272927 -8.9030562, 13.2273769 -8.9031213, 13.2274403 -8.903041200000001, 13.227425 -8.903029399999999, 13.2274509 -8.902996699999999, 13.227382 -8.9029434))"
way,769949949,,house,,,"POLYGON ((13.2275833 -8.9031403, 13.2274422 -8.903172700000001, 13.2274665 -8.903275600000001, 13.2275667 -8.903252500000001, 13.2275623 -8.9032339, 13.2276032 -8.9032245, 13.2275833 -8.9031403))"
way,769949950,,house,,,"POLYGON ((13.2275694 -8.9034663, 13.2276492 -8.903448300000001, 13.2276338 -8.903381899999999, 13.227646 -8.9033791, 13.2276358 -8.903335200000001, 13.2276221 -8.9033383, 13.2276195 -8.903327000000001, 13.2275428 -8.903344300000001, 13.2275458 -8.903357400000001, 13.2275273 -8.9033616, 13.2275405 -8.9034184, 13.2275575 -8.9034146, 13.2275694 -8.9034663))"
way,769949951,,house,,,"POLYGON ((13.2279149 -8.902844999999999, 13.2279305 -8.902915399999999, 13.2277851 -8.902946699999999, 13.2277691 -8.902874499999999, 13.2277785 -8.902872500000001, 13.2277755 -8.902858800000001, 13.2278315 -8.9028467, 13.227835 -8.9028622, 13.2279149 -8.902844999999999))"
way,769949952,,house,,,"POLYGON ((13.2279439 -8.903083000000001, 13.2279195 -8.9029939, 13.2278012 -8.903025400000001, 13.2278256 -8.9031146, 13.2279439 -8.903083000000001))"
way,769949953,,house,,,"POLYGON ((13.2277152 -8.9035426, 13.2275281 -8.9035843, 13.2275764 -8.9036764, 13.2277393 -8.903639999999999, 13.2277152 -8.9035426))"
way,769949957,,house,,,"POLYGON ((13.2264995 -8.9054533, 13.2263716 -8.905373900000001, 13.2263354 -8.9054308, 13.2263453 -8.9054369, 13.2263402 -8.905445, 13.2264448 -8.90551, 13.2264505 -8.905500999999999, 13.2264639 -8.9055093, 13.2264995 -8.9054533))"
way,770851188,,yes,,,"POLYGON ((13.2214192 -8.9140657, 13.2215665 -8.9140964, 13.2215054 -8.9143823, 13.2213581 -8.9143516, 13.2214192 -8.9140657))"
way,770851189,,house,,,"POLYGON ((13.230949 -8.9039299, 13.230848 -8.9039506, 13.2308178 -8.9038065, 13.2307611 -8.903818100000001, 13.2307447 -8.9037398, 13.2309286 -8.903701999999999, 13.2309428 -8.9037694, 13.2309164 -8.9037749, 13.230949 -8.9039299))"
way,771899124,,yes,,,"POLYGON ((13.2336064 -8.904032600000001, 13.2335926 -8.9039713, 13.2337776 -8.9039307, 13.2337914 -8.9039921, 13.2336064 -8.904032600000001))"
way,771899125,,yes,,,"POLYGON ((13.2352479 -8.904465500000001, 13.2352133 -8.904318399999999, 13.2347819 -8.904417199999999, 13.2348164 -8.9045644, 13.2352479 -8.904465500000001))"
way,771899126,,yes,,,"POLYGON ((13.2349587 -8.903867999999999, 13.235104 -8.9038354, 13.2352036 -8.904268399999999, 13.2349868 -8.9043171, 13.2349579 -8.9041914, 13.2350295 -8.9041754, 13.2349587 -8.903867999999999))"
way,771899128,,house,,,"POLYGON ((13.2328246 -8.906300999999999, 13.2327629 -8.9063663, 13.2326724 -8.9062822, 13.2327341 -8.906216799999999, 13.2328246 -8.906300999999999))"
way,771899129,,roof,,,"POLYGON ((13.2297773 -8.9070334, 13.229849 -8.906972100000001, 13.2298784 -8.907005699999999, 13.2298739 -8.907060599999999, 13.2299059 -8.907098700000001, 13.2300103 -8.907098400000001, 13.2300613 -8.9071321, 13.2299555 -8.907233400000001, 13.2297773 -8.9070334))"
way,772031498,,yes,,,"POLYGON ((13.2176847 -8.918548599999999, 13.2178091 -8.9187052, 13.2176399 -8.9188364, 13.217554 -8.9187283, 13.2175726 -8.9187139, 13.2175438 -8.918677600000001, 13.2175861 -8.918644799999999, 13.2175764 -8.9186326, 13.2176847 -8.918548599999999))"
way,772031499,,yes,,,"POLYGON ((13.218155 -8.9181291, 13.2182009 -8.918256400000001, 13.2179771 -8.918335300000001, 13.2179311 -8.918208, 13.218155 -8.9181291))"
way,772031500,,yes,,,"POLYGON ((13.2178435 -8.918886199999999, 13.2180003 -8.9187087, 13.2180896 -8.918936199999999, 13.2179593 -8.9189861, 13.2178435 -8.918886199999999))"
way,772031501,,yes,,,"POLYGON ((13.2189952 -8.9192277, 13.218808 -8.9192958, 13.218703 -8.9190331, 13.2188704 -8.918942299999999, 13.2189952 -8.9192277))"
way,772031502,,yes,,,"POLYGON ((13.2182768 -8.9189474, 13.2183189 -8.919048999999999, 13.2184707 -8.918987599999999, 13.2184286 -8.918886000000001, 13.2182768 -8.9189474))"
way,772031513,,yes,,,"POLYGON ((13.2166365 -8.9181282, 13.2167085 -8.9180527, 13.2165734 -8.9179488, 13.2164937 -8.9180396, 13.2166365 -8.9181282))"
way,772031514,,yes,,,"POLYGON ((13.2176197 -8.9176272, 13.2173994 -8.9178131, 13.2173008 -8.917740999999999, 13.2175333 -8.9175386, 13.2176197 -8.9176272))"
way,772031515,,yes,,,"POLYGON ((13.2175333 -8.9175386, 13.2176618 -8.9174358, 13.2177459 -8.917517800000001, 13.2176285 -8.9176305, 13.2175333 -8.9175386))"
way,772031516,,yes,,,"POLYGON ((13.2173141 -8.917472999999999, 13.2173816 -8.917403, 13.2174713 -8.917462, 13.2173938 -8.917535300000001, 13.2173141 -8.917472999999999))"
way,772031517,,yes,,,"POLYGON ((13.2174769 -8.917272799999999, 13.2174503 -8.9173144, 13.2175411 -8.917404100000001, 13.2175809 -8.9173712, 13.2174769 -8.917272799999999))"
way,772031518,,yes,,,"POLYGON ((13.2166071 -8.9172449, 13.2166714 -8.917160000000001, 13.2166041 -8.917110299999999, 13.2165399 -8.9171952, 13.2166071 -8.9172449))"
way,772031519,,yes,,,"POLYGON ((13.2161237 -8.917481199999999, 13.2161949 -8.917363, 13.2160904 -8.9173016, 13.2160192 -8.917419799999999, 13.2161237 -8.917481199999999))"
way,772031520,,yes,,,"POLYGON ((13.2163994 -8.917353, 13.2164597 -8.9172677, 13.2163551 -8.9171955, 13.2162948 -8.9172808, 13.2163994 -8.917353))"
way,772031521,,yes,,,"POLYGON ((13.2165399 -8.9171952, 13.216505 -8.9172399, 13.2163966 -8.9171567, 13.2164319 -8.9171119, 13.2165399 -8.9171952))"
way,772031522,,yes,,,"POLYGON ((13.2177125 -8.917110600000001, 13.2178162 -8.917048899999999, 13.2178693 -8.9171361, 13.2177657 -8.9171978, 13.2177597 -8.9171987, 13.2177488 -8.9171985, 13.2177385 -8.9171947, 13.2177301 -8.917187800000001, 13.2177244 -8.9171785, 13.2177222 -8.917167900000001, 13.2177237 -8.9171572, 13.2177287 -8.9171475, 13.2177328 -8.917143899999999, 13.2177125 -8.917110600000001))"
way,772031523,,yes,,,"POLYGON ((13.2166365 -8.9181282, 13.216476 -8.9180347, 13.2163601 -8.918159899999999, 13.2165185 -8.9182544, 13.2166365 -8.9181282))"
way,772031524,,yes,,,"POLYGON ((13.217756 -8.915914300000001, 13.217653 -8.916025599999999, 13.217715 -8.9160816, 13.217818 -8.9159703, 13.217756 -8.915914300000001))"
way,772031525,,yes,,,"POLYGON ((13.2175073 -8.916359699999999, 13.2175735 -8.9164099, 13.2176339 -8.916332199999999, 13.2175677 -8.916282000000001, 13.2175073 -8.916359699999999))"
way,772031526,,yes,,,"POLYGON ((13.2179411 -8.9161264, 13.217882 -8.916086, 13.2179588 -8.915968299999999, 13.2180202 -8.9160199, 13.2179411 -8.9161264))"
way,772031527,,yes,,,"POLYGON ((13.2193023 -8.917176, 13.2191053 -8.9171947, 13.2191406 -8.917487400000001, 13.219322 -8.917463100000001, 13.2193023 -8.917176))"
way,772031528,,yes,,,"POLYGON ((13.2193346 -8.9174498, 13.2193887 -8.917446200000001, 13.2193906 -8.917473899999999, 13.2194542 -8.9174697, 13.2194523 -8.917442100000001, 13.2195164 -8.9174378, 13.2194901 -8.9170537, 13.2193793 -8.9170611, 13.2193854 -8.9171505, 13.2193144 -8.9171552, 13.2193346 -8.9174498))"
way,772031529,,yes,,,"POLYGON ((13.2190585 -8.917185, 13.2190462 -8.9170479, 13.2192112 -8.917031700000001, 13.2192153 -8.917082799999999, 13.2191751 -8.9170877, 13.2191849 -8.917167900000001, 13.2190585 -8.917185))"
way,772031530,,yes,,,"POLYGON ((13.220536 -8.917560399999999, 13.2205754 -8.917768799999999, 13.2203037 -8.9178183, 13.2202545 -8.9176115, 13.220536 -8.917560399999999))"
way,772031531,,yes,,,"POLYGON ((13.2204289 -8.9173367, 13.2203212 -8.917353, 13.2203127 -8.9172987, 13.2202016 -8.917316, 13.2201784 -8.9171706, 13.2202903 -8.9171531, 13.2202808 -8.917093400000001, 13.220316 -8.917053599999999, 13.2203595 -8.9170447, 13.2204112 -8.917077900000001, 13.2204219 -8.9171517, 13.2204433 -8.9171639, 13.2204531 -8.9172361, 13.2204178 -8.9172709, 13.2204289 -8.9173367))"
way,772031532,,yes,,,"POLYGON ((13.2211192 -8.9170862, 13.2210522 -8.9170984, 13.2210641 -8.917162299999999, 13.2211311 -8.917150100000001, 13.2211192 -8.9170862))"
way,772031533,,yes,,,"POLYGON ((13.2202896 -8.9178608, 13.2201941 -8.9178894, 13.2202205 -8.9179754, 13.220316 -8.917946799999999, 13.2202896 -8.9178608))"
way,772031534,,yes,,,"POLYGON ((13.2199328 -8.917746299999999, 13.2198507 -8.9177509, 13.2198446 -8.917637900000001, 13.2199265 -8.9176336, 13.2199275 -8.9176509, 13.2199592 -8.9176492, 13.2199614 -8.9176889, 13.2199298 -8.9176904, 13.2199328 -8.917746299999999))"
way,772031535,,yes,,,"POLYGON ((13.2200192 -8.917844300000001, 13.2199093 -8.9178602, 13.2199233 -8.9179548, 13.2200332 -8.917938899999999, 13.2200192 -8.917844300000001))"
way,772031536,,yes,,,"POLYGON ((13.2193899 -8.9181478, 13.2192798 -8.918158699999999, 13.2192889 -8.918248999999999, 13.219399 -8.918238199999999, 13.2193899 -8.9181478))"
way,772031537,,yes,,,"POLYGON ((13.2192371 -8.9167094, 13.2192358 -8.916866199999999, 13.21917 -8.9168656, 13.2191702 -8.9168501, 13.2191084 -8.9168495, 13.2191096 -8.9167083, 13.2192371 -8.9167094))"
way,772031542,,house,,,"POLYGON ((13.2234822 -8.9133523, 13.2235035 -8.913216800000001, 13.2234173 -8.913203599999999, 13.223396 -8.9133391, 13.2234822 -8.9133523))"
way,772031543,,house,,,"POLYGON ((13.2223805 -8.913524900000001, 13.2224032 -8.913385099999999, 13.2223058 -8.913369700000001, 13.2222831 -8.913509400000001, 13.2223805 -8.913524900000001))"
way,772031544,,house,,,"POLYGON ((13.2221287 -8.913369400000001, 13.2221022 -8.913544099999999, 13.2222319 -8.9135645, 13.2222496 -8.913513500000001, 13.2222319 -8.9135121, 13.2222481 -8.913385399999999, 13.2221287 -8.913369400000001))"
way,772031545,,house,,,"POLYGON ((13.2220685 -8.912994599999999, 13.2219844 -8.912983199999999, 13.2219661 -8.9131172, 13.2219887 -8.913120299999999, 13.2219857 -8.9131404, 13.2220174 -8.9131447, 13.2220201 -8.9131248, 13.2220499 -8.913128800000001, 13.2220685 -8.912994599999999))"
way,772031546,,house,,,"POLYGON ((13.2235528 -8.913561899999999, 13.2235314 -8.9136922, 13.2235528 -8.9136956, 13.2235402 -8.913772399999999, 13.2233949 -8.9137491, 13.2234062 -8.913680299999999, 13.223457 -8.913688499999999, 13.2234695 -8.913612199999999, 13.2234476 -8.913608699999999, 13.2234577 -8.913546699999999, 13.2235528 -8.913561899999999))"
way,772031547,,yes,,,"POLYGON ((13.2229729 -8.914100599999999, 13.2229538 -8.9142136, 13.2228854 -8.914202299999999, 13.2228926 -8.9141596, 13.2228715 -8.9141561, 13.2228598 -8.914225200000001, 13.22279 -8.914213699999999, 13.2228116 -8.914085699999999, 13.2228803 -8.914097, 13.2228778 -8.914111800000001, 13.2229023 -8.914115799999999, 13.2229067 -8.9140897, 13.2229729 -8.914100599999999))"
way,772031548,,yes,,,"POLYGON ((13.2216911 -8.910446200000001, 13.2217669 -8.9105302, 13.2218771 -8.910432999999999, 13.2218013 -8.910349099999999, 13.2216911 -8.910446200000001))"
way,772077898,,yes,,,"POLYGON ((13.2209628 -8.9085622, 13.2209242 -8.908595699999999, 13.2210264 -8.9087105, 13.2210649 -8.9086771, 13.2209628 -8.9085622))"
way,772077900,,yes,,,"POLYGON ((13.2209113 -8.907329000000001, 13.2209737 -8.9072488, 13.2208637 -8.9071879, 13.2208094 -8.9072554, 13.2209113 -8.907329000000001))"
way,772077901,,yes,,,"POLYGON ((13.2217871 -8.905769899999999, 13.2217066 -8.9056911, 13.2218474 -8.905551900000001, 13.2220204 -8.9057719, 13.2219936 -8.9057944, 13.2218937 -8.9056745, 13.2217871 -8.905769899999999))"
