element_type,osmid,amenity,building,name,tourism,geometry
way,956276054,place_of_worship,yes,Manar Elislam mosque,,"POLYGON ((29.8824257 31.2099781, 29.8822541 31.2099483, 29.8823184 31.2095996, 29.882364 31.2095606, 29.8825732 31.2096914, 29.8824606 31.2098129, 29.8824204 31.2098106, 29.8824257 31.2098451, 29.8824194 31.2098995, 29.8824459 31.2099033, 29.8824257 31.2099781))"
way,958203274,place_of_worship,yes,ElShatby Hospital Mosque,,"POLYGON ((29.912488 31.2091878, 29.9123749 31.2091383, 29.9123308 31.2092173, 29.9124453 31.2092692, 29.912488 31.2091878))"
way,958204521,university,yes,Faculty of Fine arts,,"POLYGON ((29.9617463 31.2410253, 29.9618466 31.2408926, 29.9617986 31.2408676, 29.9617771 31.2408924, 29.9616224 31.2408014, 29.9615752 31.2408584, 29.9615612 31.240851, 29.9615408 31.2408327, 29.9615128 31.2408437, 29.9615075 31.240851, 29.9615021 31.240863, 29.9615021 31.2408758, 29.9615075 31.2408887, 29.9615204 31.2408979, 29.9615268 31.2409025, 29.9614795 31.2409631, 29.9615322 31.2409925, 29.9615257 31.2410109, 29.9615837 31.2410449, 29.9615966 31.2410274, 29.9617417 31.2411119, 29.9617846 31.2410458, 29.9617463 31.2410253))"
way,958204522,university,yes,Fine arts Architecture and Sculpture department,,"POLYGON ((29.9617332 31.241294, 29.962108 31.2407968, 29.9621241 31.240779, 29.9622327 31.2408443, 29.9622159 31.2408658, 29.9622404 31.240883, 29.9618371 31.2413695, 29.9617237 31.2413057, 29.9617332 31.241294))"
way,958221367,cafe,yes,Faculty of fine arts Cafe,,"POLYGON ((29.9615392 31.2407654, 29.9616122 31.240679, 29.9614962 31.2405936, 29.9614178 31.2406836, 29.9615392 31.2407654))"
way,981275979,,yes,قصر راس التين,,"POLYGON ((29.8698867 31.2009063, 29.8697001 31.2011648, 29.8697924 31.2012135, 29.8695003 31.2016184, 29.8692506 31.2014866, 29.8698263 31.2006886, 29.8692151 31.2001832, 29.8690257 31.2000533, 29.8688989 31.2001886, 29.8687802 31.2001072, 29.8688293 31.2000548, 29.8687444 31.1999967, 29.8687014 31.2000427, 29.8684409 31.1998645, 29.8685378 31.1997609, 29.8685878 31.1997951, 29.8687188 31.199655, 29.8685923 31.1995685, 29.8685192 31.1995503, 29.8684674 31.1995164, 29.868443 31.1994695, 29.8682425 31.1993341, 29.8682067 31.1993729, 29.86815 31.1993346, 29.8681914 31.1992898, 29.8679758 31.1991441, 29.8679244 31.1991998, 29.8672588 31.1987501, 29.8670982 31.198924, 29.8673228 31.1990749, 29.8671507 31.1992623, 29.8670287 31.1991803, 29.8667166 31.1995201, 29.8668461 31.1996071, 29.866671 31.1997978, 29.8664503 31.1996496, 29.866439 31.1996619, 29.8663766 31.1996199, 29.866393 31.199602, 29.8663044 31.1995425, 29.8669588 31.1988302, 29.867038 31.1988835, 29.8671828 31.1987266, 29.8671809 31.1986896, 29.8672371 31.1986308, 29.8673049 31.1986782, 29.8673131 31.1987168, 29.8677874 31.199021, 29.8678807 31.1989146, 29.8679351 31.1989494, 29.8680451 31.198824, 29.8681968 31.1989214, 29.8681699 31.1989521, 29.8683756 31.1990843, 29.8683425 31.1991219, 29.8685476 31.199254, 29.8685921 31.1992035, 29.8688683 31.1993814, 29.8688224 31.1994335, 29.8689793 31.1995346, 29.8690097 31.199519, 29.8691602 31.1996222, 29.8690781 31.1997098, 29.8694317 31.1999522, 29.8693234 31.2000677, 29.8699335 31.20054, 29.8700267 31.2004108, 29.8702765 31.2005427, 29.869979 31.200955, 29.8698867 31.2009063))"
way,981278273,,yes,Helnan Palestine Hote,hotel,"POLYGON ((30.0172875 31.2882724, 30.0172956 31.2881687, 30.0173765 31.2881652, 30.0174553 31.2881773, 30.0175847 31.2882033, 30.0176534 31.2882309, 30.0177039 31.2882603, 30.0177504 31.2881963, 30.0178212 31.2881324, 30.0178859 31.2880996, 30.0178697 31.2880426, 30.0178616 31.28797, 30.0178535 31.2879286, 30.0179748 31.2879165, 30.0179849 31.2879752, 30.0179991 31.2880478, 30.0180173 31.2881221, 30.0180476 31.2881946, 30.0180981 31.2882724, 30.0181588 31.2883397, 30.0182194 31.288395, 30.0182841 31.2884468, 30.0183448 31.2884848, 30.018276 31.2885643, 30.0181972 31.288509, 30.0181325 31.2884658, 30.0180759 31.2884071, 30.0180617 31.2884192, 30.0180941 31.2884555, 30.0180557 31.2884797, 30.0180254 31.2884451, 30.0180051 31.2884589, 30.0180395 31.2885056, 30.0180759 31.2885678, 30.0181062 31.2886351, 30.0179971 31.2886766, 30.0179566 31.2886023, 30.0178899 31.2885211, 30.0178192 31.2884555, 30.0177403 31.2883985, 30.0176453 31.2883501, 30.0175463 31.2883069, 30.0174209 31.2882793, 30.0172875 31.2882724))"
way,981278274,,yes,,,"POLYGON ((30.0179748 31.2879165, 30.0180516 31.287913, 30.0180516 31.2879735, 30.0180638 31.2880409, 30.0180799 31.28811, 30.0181062 31.2881704, 30.0180476 31.2881946, 30.0180173 31.2881221, 30.0179991 31.2880478, 30.0179849 31.2879752, 30.0179748 31.2879165))"
way,981278276,,yes,,,"POLYGON ((30.0168336 31.2882466, 30.0171698 31.2884552, 30.0172656 31.2883425, 30.0169294 31.2881338, 30.0168336 31.2882466))"
way,987592169,,commercial,ابراج القوات المسلحة,,"POLYGON ((29.9471099 31.2138164, 29.9469147 31.2133621, 29.9492727 31.2126899, 29.9494922 31.2131349, 29.9471099 31.2138164))"
way,991998093,,yes,,,"POLYGON ((30.0086322 31.2688224, 30.0087138 31.268883, 30.008891 31.2687829, 30.0088679 31.2687552, 30.0088509 31.2687645, 30.0088139 31.2687157, 30.0087562 31.2687496, 30.0086322 31.2688224))"
way,991998094,,yes,Asafraa Sports club,,"POLYGON ((30.0086322 31.2688224, 30.0085859 31.26885, 30.0085074 31.2687882, 30.00872 31.2686907, 30.0087562 31.2687496, 30.0086322 31.2688224))"
way,996243919,,commercial,برج الفيروز,,"POLYGON ((29.9655621 31.2402597, 29.9657319 31.2400258, 29.9654923 31.2398806, 29.9655764 31.2397751, 29.9652766 31.2396934, 29.9650565 31.2399946, 29.9655621 31.2402597))"
way,1003726698,,yes,Russian Council,,"POLYGON ((29.955607 31.2376143, 29.9557268 31.2377052, 29.9557598 31.2376822, 29.9558167 31.2377245, 29.9559216 31.2375861, 29.9558647 31.2375541, 29.9559126 31.2375015, 29.9557733 31.237426, 29.9556924 31.2375208, 29.955607 31.2376143))"
way,1003728026,,yes,Faculty of fine arts,,"POLYGON ((29.9615581 31.2412124, 29.9616335 31.241115, 29.9613828 31.2409758, 29.9613608 31.2409984, 29.9613379 31.2409833, 29.9613273 31.2409938, 29.9612613 31.2409502, 29.9612068 31.2410145, 29.961381 31.2411126, 29.9615581 31.2412124))"
way,1003900335,,yes,San Setfano Chalets,chalet,"POLYGON ((29.9652456 31.247617, 29.9653014 31.247667, 29.9653037 31.247669, 29.9653618 31.247615, 29.9653721 31.2476054, 29.9654215 31.2475571, 29.9654704 31.2474939, 29.9655036 31.2474117, 29.9655226 31.2473384, 29.9655264 31.247304, 29.9654403 31.2472915, 29.9654264 31.2473737, 29.9653854 31.2474565, 29.9653333 31.2475368, 29.9652708 31.2475958, 29.9652456 31.247617))"
way,1003900336,,yes,,chalet,"POLYGON ((29.965445 31.2472245, 29.9655368 31.2472356, 29.9655444 31.2471906, 29.9655379 31.2471112, 29.9655216 31.2470322, 29.9655145 31.2470335, 29.9654363 31.2470512, 29.9654467 31.2471307, 29.965445 31.2472245))"
way,1003900337,,yes,,chalet,"POLYGON ((29.9654346 31.2469924, 29.9655034 31.2469731, 29.9654681 31.246899, 29.9654017 31.2468062, 29.9653421 31.246742, 29.9653049 31.2467145, 29.9652472 31.246672, 29.9652347 31.2466617, 29.9652013 31.2467234, 29.9652537 31.2467542, 29.9653254 31.2468113, 29.96539 31.246893, 29.9654264 31.2469719, 29.9654346 31.2469924))"
way,1003956645,school,yes,Al Shaymaa School,,"POLYGON ((30.0102429 31.2710252, 30.0103419 31.2710883, 30.0106781 31.2707872, 30.0106156 31.2707451, 30.0103509 31.2709976, 30.0103041 31.2709653, 30.0102429 31.2710252))"
way,1003956646,school,yes,Yasamine School,,"POLYGON ((30.0130239 31.2707906, 30.0128382 31.2709858, 30.0125586 31.2708171, 30.0127025 31.2706783, 30.0127662 31.2707205, 30.012684 31.2708048, 30.0127354 31.2708294, 30.0127231 31.2708558, 30.0128094 31.2709085, 30.0129544 31.2707462, 30.0130239 31.2707906))"
way,1003956647,,yes,Tareq Ebn Zyad Sec. Scool,,"POLYGON ((30.016663 31.2682932, 30.0166234 31.2683486, 30.0167278 31.268404, 30.0167368 31.2683916, 30.0167854 31.2684178, 30.0170715 31.2680102, 30.0169905 31.2679656, 30.0167548 31.268324, 30.0167404 31.2683178, 30.0167314 31.2683301, 30.016663 31.2682932))"
way,1003956648,,yes,Tareq Ebn Zyad Sec. Scool,,"POLYGON ((30.0169689 31.2679303, 30.0169293 31.2679826, 30.0169437 31.2679887, 30.0169167 31.2680287, 30.0167458 31.2679503, 30.0168178 31.2678534, 30.0169689 31.2679303))"
way,1003956654,,yes,Jammal Abdulnaser High School,,"POLYGON ((29.9794048 31.2501282, 29.9792555 31.2500359, 29.9791331 31.2501898, 29.9788182 31.249999, 29.9788524 31.2499529, 29.9787121 31.2498575, 29.9787013 31.2498698, 29.9786599 31.2498483, 29.9786671 31.2498329, 29.9785864 31.2497916, 29.9784908 31.2499039, 29.9792159 31.2503405, 29.9792573 31.2502913, 29.9792843 31.2503082, 29.9793166 31.2502667, 29.9792915 31.2502513, 29.9794048 31.2501282))"
way,1003956655,,yes,Jammal Abdulnaser High School,,"POLYGON ((29.9786741 31.2496886, 29.9788335 31.2497836, 29.9790514 31.2495256, 29.9788892 31.2494357, 29.9786741 31.2496886))"
way,1003956656,place_of_worship,yes,Jammal Abdulnaser School's mosque,,"POLYGON ((29.9797577 31.2496363, 29.9797399 31.2496926, 29.9795961 31.2496483, 29.9796123 31.2496024, 29.9795541 31.2495836, 29.9796045 31.249461, 29.9797404 31.2495126, 29.979699 31.249624, 29.9797577 31.2496363))"
way,1003957452,,yes,Jammal Abdulnasser High School,,"POLYGON ((29.9793187 31.2505371, 29.9795533 31.2502465, 29.9794808 31.2502061, 29.9792543 31.2504873, 29.9793187 31.2505371))"
way,1003957453,,yes,,,"POLYGON ((29.9796562 31.2501973, 29.9797575 31.2500762, 29.9796507 31.250017, 29.9795499 31.2501499, 29.9795933 31.2501775, 29.9796035 31.2501657, 29.9796562 31.2501973))"
way,1003959273,,yes,Libya consulate,,"POLYGON ((29.9751498 31.2465035, 29.9752065 31.2465425, 29.9752285 31.2465237, 29.9753183 31.2465789, 29.9754364 31.2464415, 29.9752773 31.2463607, 29.9751498 31.2465035))"
way,1003992469,,yes,,,"POLYGON ((29.9735344 31.2481337, 29.9734946 31.248112, 29.9734825 31.2481265, 29.9733944 31.2480532, 29.9733799 31.2480645, 29.973328 31.2480656, 29.9732532 31.2481254, 29.9733521 31.2482069, 29.9733739 31.2481904, 29.9734004 31.24821, 29.973377 31.2482298, 29.9734197 31.2482631, 29.9734433 31.2482325, 29.9735344 31.2481337))"
way,1003992470,,yes,,,"POLYGON ((29.9735344 31.2481337, 29.9736491 31.2482028, 29.9735694 31.2483143, 29.9735573 31.248307, 29.9735489 31.2483184, 29.9735091 31.2482947, 29.9735139 31.2482802, 29.9734433 31.2482325, 29.9735344 31.2481337))"
way,1003992471,,yes,,,"POLYGON ((29.9734197 31.2482631, 29.973377 31.2482298, 29.9733521 31.2482069, 29.9732532 31.2481254, 29.9731228 31.2482462, 29.9731252 31.2482812, 29.9732266 31.2483607, 29.9733039 31.2483751, 29.9733946 31.2482833, 29.9734197 31.2482631))"
way,1003992472,,yes,,,"POLYGON ((29.9733039 31.2483751, 29.9732845 31.2483937, 29.9733896 31.2484649, 29.9734101 31.2484598, 29.9734282 31.248434, 29.9734403 31.2484422, 29.9735223 31.2483628, 29.9733946 31.2482833, 29.9733039 31.2483751))"
way,1004122078,,yes,,,"POLYGON ((30.0052675 31.2767177, 30.0054356 31.2768, 30.0055309 31.2766645, 30.0053636 31.2765769, 30.0052675 31.2767177))"
way,1004122079,,yes,,,"POLYGON ((30.0054356 31.2768, 30.005637 31.2769163, 30.0057404 31.2767839, 30.0055309 31.2766645, 30.0054356 31.2768))"
way,1005181118,police,yes,,,"POLYGON ((30.0127627 31.2813941, 30.0127368 31.281325, 30.0126249 31.2813556, 30.0126317 31.2813737, 30.012588 31.2813856, 30.0126078 31.2814386, 30.0127627 31.2813941))"
way,1005186209,,yes,Parking Kiosk,,"POLYGON ((30.0119174 31.281611, 30.0119069 31.2815825, 30.0119554 31.2815694, 30.011966 31.2815979, 30.0119174 31.281611))"
way,1005186210,,yes,Sheraton Montazah hotel,hotel,"POLYGON ((30.0110778 31.2814609, 30.0110294 31.2813408, 30.0110361 31.2813248, 30.0111206 31.2812984, 30.0111423 31.2813094, 30.0111515 31.2812961, 30.011346 31.281241, 30.0113602 31.2812775, 30.0114157 31.2812617, 30.0114854 31.2812973, 30.011661 31.2812481, 30.0116799 31.2812973, 30.0117 31.2813018, 30.0117272 31.2813616, 30.0116758 31.2813786, 30.0116919 31.2813981, 30.0115122 31.281444, 30.0114897 31.2814754, 30.0113379 31.2813958, 30.0113337 31.2813855, 30.0110778 31.2814609))"
way,1005186212,,yes,ابراج شيراتون المنتزة,,"POLYGON ((30.0146257 31.2800214, 30.0146474 31.2800136, 30.0146737 31.2800117, 30.0146965 31.2800146, 30.0150135 31.2803067, 30.0150561 31.2803867, 30.0150408 31.280426, 30.0149182 31.2805264, 30.0147684 31.2806544, 30.0145846 31.2807839, 30.0143718 31.2808741, 30.0142731 31.2809017, 30.013742 31.2810458, 30.0129879 31.2812422, 30.0128449 31.2812101, 30.0127921 31.2811709, 30.0127598 31.2811156, 30.012673 31.280861, 30.012661 31.2808217, 30.0127138 31.2807344, 30.0127632 31.2807155, 30.0134509 31.2805497, 30.0139326 31.2804289, 30.0141641 31.2803533, 30.0144024 31.2801933, 30.0146257 31.2800214))"
way,1005186213,,yes,,,"POLYGON ((30.0128036 31.2810351, 30.0128517 31.2807427, 30.0128754 31.2807225, 30.0130941 31.2807569, 30.0131081 31.2807823, 30.013067 31.2810702, 30.0130338 31.2810926, 30.0128229 31.2810612, 30.0128036 31.2810351))"
way,1005186214,,yes,,,"POLYGON ((30.0131977 31.2809699, 30.0132367 31.2806463, 30.0132668 31.2806228, 30.0134623 31.2806234, 30.0134931 31.2806678, 30.0134741 31.2809783, 30.0134239 31.2809985, 30.0132326 31.2810006, 30.0131977 31.2809699))"
way,1005186215,,yes,,,"POLYGON ((30.0135432 31.2806077, 30.0135789 31.2808544, 30.013612 31.2808843, 30.0138784 31.2808394, 30.0138492 31.2805436, 30.0138142 31.280527, 30.0135711 31.2805719, 30.0135432 31.2806077))"
way,1005186216,,yes,,,"POLYGON ((30.01396 31.2807497, 30.0139134 31.2805486, 30.0139309 31.2805004, 30.0141759 31.280409, 30.0142187 31.280424, 30.0143373 31.2806633, 30.0143081 31.2806948, 30.0140048 31.2807979, 30.01396 31.2807497))"
way,1005186217,,yes,,,"POLYGON ((30.0142665 31.2803863, 30.0144201 31.2806737, 30.0144868 31.280696, 30.0147158 31.2805969, 30.0147302 31.2805374, 30.0145012 31.2802426, 30.0142665 31.2803863))"
way,1005186218,,yes,,,"POLYGON ((30.0148984 31.2803962, 30.0150135 31.2803067, 30.0146965 31.2800146, 30.0145447 31.2801386, 30.014565 31.2801658, 30.0146998 31.2802835, 30.0148554 31.2804252, 30.0148984 31.2803962))"
way,1005205171,,yes,,,"POLYGON ((30.0098969 31.2784156, 30.0099943 31.278324, 30.0100375 31.2783575, 30.0100295 31.278365, 30.010063 31.278391, 30.0100597 31.2783941, 30.0100172 31.2784341, 30.0099797 31.2784051, 30.0099362 31.2784461, 30.0098969 31.2784156))"
way,1005205172,,yes,,,"POLYGON ((30.0099362 31.2784461, 30.0099737 31.2784733, 30.0100172 31.2784341, 30.0099797 31.2784051, 30.0099362 31.2784461))"
way,1005205173,,yes,,,"POLYGON ((30.0099737 31.2784733, 30.0100674 31.2785499, 30.0101727 31.2784548, 30.0101319 31.2784218, 30.0101243 31.2784287, 30.0101074 31.278415, 30.0100971 31.2784244, 30.0100597 31.2783941, 30.0100172 31.2784341, 30.0099737 31.2784733))"
way,1005205174,,yes,,,"POLYGON ((30.0096644 31.2785897, 30.0098109 31.2787174, 30.0099029 31.2786404, 30.0099763 31.278579, 30.0098298 31.2784512, 30.0096759 31.2785801, 30.0096644 31.2785897))"
way,1005205175,,yes,,,"POLYGON ((30.0105963 31.2781341, 30.0104911 31.2780478, 30.0104684 31.2780657, 30.0104231 31.2780236, 30.0104454 31.2780061, 30.0104007 31.2779646, 30.0102566 31.2780915, 30.0103715 31.2781881, 30.0103826 31.2781801, 30.0103988 31.2781948, 30.0104574 31.2782411, 30.0105963 31.2781341))"
way,1005205176,,yes,,,"POLYGON ((30.0105532 31.2783788, 30.0105894 31.2783455, 30.0105616 31.2783235, 30.0104574 31.2782411, 30.0103988 31.2781948, 30.0103346 31.278254, 30.0103624 31.278276, 30.0103546 31.2782833, 30.0104719 31.2783761, 30.0105532 31.2783788))"
way,1005205177,,yes,,,"POLYGON ((30.0106049 31.2783331, 30.0105863 31.2783287, 30.0105732 31.2783161, 30.0105616 31.2783235, 30.0104574 31.2782411, 30.0105963 31.2781341, 30.0106359 31.2781015, 30.0107589 31.2782176, 30.0106049 31.2783331))"
way,1005205178,,yes,,,"POLYGON ((30.010599 31.2784481, 30.0105978 31.2784192, 30.0106802 31.2783481, 30.0108267 31.2784769, 30.0107382 31.2785473, 30.0107136 31.2785254, 30.0107016 31.2785285, 30.0106819 31.2785098, 30.0106707 31.2785183, 30.0106432 31.2784921, 30.0106672 31.2784737, 30.0106556 31.2784627, 30.0106328 31.2784802, 30.010599 31.2784481))"
way,1005205179,,yes,,,"POLYGON ((30.0108267 31.2784769, 30.0109315 31.2783913, 30.0108473 31.2783117, 30.0108061 31.2782711, 30.0107921 31.2782572, 30.0106802 31.2783481, 30.0108267 31.2784769))"
way,1005205180,,yes,,,"POLYGON ((30.0108061 31.2782711, 30.0108284 31.2782546, 30.0108095 31.278236, 30.011024 31.2780771, 30.0111473 31.2781986, 30.0110834 31.2782459, 30.0110732 31.2782359, 30.010963 31.2783175, 30.0109331 31.2783147, 30.0108946 31.2782767, 30.0108473 31.2783117, 30.0108061 31.2782711))"
way,1005205181,,yes,,,"POLYGON ((30.010485 31.2779399, 30.0104057 31.2778665, 30.0106267 31.277692, 30.0106557 31.2777188, 30.0106721 31.2777135, 30.0107179 31.2777558, 30.010485 31.2779399))"
way,1005205182,,yes,,,"POLYGON ((30.0112888 31.2781119, 30.0113999 31.2780233, 30.0112507 31.2778867, 30.0111667 31.2779536, 30.0112724 31.2780504, 30.0112453 31.2780721, 30.0112888 31.2781119))"
way,1005219373,,yes,,,"POLYGON ((30.0111401 31.274204, 30.0111187 31.2742178, 30.0111096 31.2742074, 30.0110254 31.274251, 30.0110334 31.2742614, 30.0110011 31.2742808, 30.0112067 31.2745388, 30.011346 31.2744645, 30.0111401 31.274204))"
way,1005219374,place_of_worship,yes,مسجد ابو بكر الصديق,,"POLYGON ((30.0075916 31.2688369, 30.0076285 31.2688369, 30.0076771 31.2687936, 30.0076782 31.26878, 30.0076685 31.2687552, 30.0076188 31.268716, 30.0076114 31.2687218, 30.0075928 31.2687059, 30.0076076 31.268691, 30.0075158 31.2686194, 30.0074265 31.2686942, 30.007437 31.2687001, 30.0072346 31.2688733, 30.0072243 31.2688672, 30.0071994 31.2688876, 30.0073175 31.2689956, 30.0073916 31.2689239, 30.0073704 31.2689034, 30.0075247 31.2687656, 30.0075589 31.2687929, 30.0075573 31.2688059, 30.0075916 31.2688369))"
way,1005219375,,yes,,,"POLYGON ((30.0089823 31.2680879, 30.0089452 31.2680323, 30.0089362 31.2680367, 30.008922 31.2680152, 30.0089283 31.2680098, 30.0089055 31.2679756, 30.0090215 31.2679189, 30.0091025 31.2680403, 30.0090538 31.2680641, 30.0090635 31.2680785, 30.0090263 31.2680967, 30.0090111 31.2680739, 30.0089823 31.2680879))"
way,1005219376,,yes,,,"POLYGON ((30.0086925 31.2676202, 30.0087601 31.2677213, 30.0089254 31.2676367, 30.0089354 31.2676534, 30.0089785 31.2676337, 30.0089542 31.2675947, 30.008987 31.2675779, 30.0086611 31.2671002, 30.0086309 31.2671136, 30.0086044 31.2670734, 30.008573 31.2670992, 30.0085851 31.2671157, 30.0084101 31.2672013, 30.008474 31.2672963, 30.0084125 31.2673251, 30.0086241 31.26765, 30.0086925 31.2676202))"
way,1005219377,,yes,,,"POLYGON ((30.0081526 31.2689796, 30.00822 31.2690641, 30.0084054 31.2689561, 30.0083381 31.2688716, 30.0081526 31.2689796))"
way,1005234869,,yes,,,"POLYGON ((30.0104256 31.2808375, 30.0104703 31.2809158, 30.0105135 31.280986, 30.0105279 31.2810106, 30.0105731 31.2810194, 30.0106162 31.2810264, 30.0106512 31.2810106, 30.0107536 31.280918, 30.0106802 31.2808118, 30.0106509 31.2807554, 30.0106362 31.2807356, 30.0104708 31.2808183, 30.0104256 31.2808375))"
way,1005234870,,yes,,,"POLYGON ((30.0104708 31.2808183, 30.0106362 31.2807356, 30.0105941 31.280679, 30.0105353 31.2805918, 30.0104512 31.2804701, 30.0102493 31.2805698, 30.0104048 31.2808069, 30.0104481 31.2807852, 30.0104708 31.2808183))"
way,1005234871,,yes,,,"POLYGON ((30.0102493 31.2805698, 30.0101958 31.2804911, 30.0104225 31.2803796, 30.0104813 31.2804552, 30.0104512 31.2804701, 30.0102493 31.2805698))"
way,1005234872,,yes,,,"POLYGON ((30.0108376 31.2806824, 30.0107414 31.2807345, 30.0106856 31.2807631, 30.0107101 31.280795, 30.0106802 31.2808118, 30.0107536 31.280918, 30.0109222 31.280794, 30.0108376 31.2806824))"
way,1005234873,,yes,,,"POLYGON ((30.0107414 31.2807345, 30.0107318 31.2807116, 30.0106509 31.2807554, 30.0106362 31.2807356, 30.0105941 31.280679, 30.0107615 31.2805813, 30.0108376 31.2806824, 30.0107414 31.2807345))"
way,1005234874,,yes,,,"POLYGON ((30.0105941 31.280679, 30.0105353 31.2805918, 30.0106622 31.2804994, 30.0106836 31.2804791, 30.0107615 31.2805813, 30.0105941 31.280679))"
way,1005234875,,yes,,,"POLYGON ((30.0112593 31.2807777, 30.0112267 31.2807391, 30.0110669 31.280887, 30.0110532 31.280924, 30.0110765 31.2809737, 30.0111134 31.2810098, 30.0111789 31.2810162, 30.0114156 31.2809602, 30.0114294 31.2809439, 30.0113479 31.2808568, 30.0112754 31.2807708, 30.0112593 31.2807777))"
way,1005234876,,yes,,,"POLYGON ((30.0116662 31.2805701, 30.0115523 31.2804884, 30.0117483 31.2802831, 30.0118658 31.2803678, 30.0118637 31.2803699, 30.0116662 31.2805701))"
way,1005234877,,yes,,,"POLYGON ((30.012012 31.2801513, 30.0119856 31.280135, 30.0119761 31.2801462, 30.0119572 31.2801345, 30.0119529 31.2801395, 30.0119345 31.2801281, 30.0119313 31.2801318, 30.0119109 31.2801192, 30.0118706 31.2801666, 30.0118868 31.2801767, 30.0118813 31.2801836, 30.0119332 31.2802206, 30.0119519 31.2801993, 30.0119647 31.2802079, 30.011969 31.280202, 30.012012 31.2801513))"
way,1005234878,,yes,,,"POLYGON ((30.0120337 31.2802816, 30.0120204 31.2802721, 30.0119623 31.2802328, 30.011949 31.2802233, 30.011944 31.2802283, 30.0119332 31.2802206, 30.0118813 31.2801836, 30.0118617 31.2801696, 30.0117483 31.2802831, 30.0118658 31.2803678, 30.0118916 31.2803392, 30.0119434 31.2803757, 30.0119916 31.2803246, 30.0120337 31.2802816))"
way,1005234879,,yes,,,"POLYGON ((30.0120673 31.2801594, 30.012012 31.2801513, 30.011969 31.280202, 30.0119812 31.2802084, 30.0119623 31.2802328, 30.0120204 31.2802721, 30.0120406 31.2802515, 30.0120814 31.2802099, 30.0120673 31.2801594))"
way,1005234880,,yes,,,"POLYGON ((30.0120814 31.2802099, 30.0121108 31.2802309, 30.012115 31.2802681, 30.0120315 31.2803532, 30.0119916 31.2803246, 30.0120337 31.2802816, 30.0120204 31.2802721, 30.0120406 31.2802515, 30.0120814 31.2802099))"
way,1005234881,,yes,,,"POLYGON ((30.0120315 31.2803532, 30.0119801 31.2804016, 30.0119434 31.2803757, 30.0119916 31.2803246, 30.0120315 31.2803532))"
way,1005234882,,yes,,,"POLYGON ((30.0119801 31.2804016, 30.011931 31.2804525, 30.0118969 31.2804284, 30.011917 31.2804076, 30.0118637 31.2803699, 30.0118658 31.2803678, 30.0118916 31.2803392, 30.0119434 31.2803757, 30.0119801 31.2804016))"
way,1005234883,,yes,,,"POLYGON ((30.0126363 31.2805287, 30.0125674 31.2805107, 30.0124243 31.2801896, 30.0124354 31.2801742, 30.0124487 31.280166, 30.0125057 31.2801793, 30.0126929 31.2802717, 30.0126036 31.2804016, 30.012694 31.280447, 30.0126859 31.2804587, 30.0126363 31.2805287))"
way,1005234884,,yes,,,"POLYGON ((30.0126036 31.2804016, 30.012694 31.280447, 30.0126859 31.2804587, 30.012752 31.2804919, 30.0128493 31.2803503, 30.0126929 31.2802717, 30.0126036 31.2804016))"
way,1005234885,,yes,,,"POLYGON ((30.0123078 31.2805219, 30.0122682 31.2804082, 30.0122295 31.2804045, 30.0121611 31.2804263, 30.0121596 31.2804289, 30.0121279 31.2804857, 30.0122361 31.2805343, 30.0122394 31.2805321, 30.0122482 31.2805146, 30.0122808 31.2805292, 30.0123078 31.2805219))"
way,1005234886,,yes,,,"POLYGON ((30.0122295 31.2804045, 30.0121937 31.2803222, 30.0121781 31.2803148, 30.0120999 31.2803916, 30.0121611 31.2804263, 30.0122295 31.2804045))"
way,1005234887,,yes,,,"POLYGON ((30.0121596 31.2804289, 30.0121279 31.2804857, 30.0121218 31.2804829, 30.0120822 31.2805484, 30.0120557 31.2805315, 30.012074 31.2805002, 30.0120638 31.280496, 30.0120773 31.2804722, 30.0120361 31.2804414, 30.0120999 31.2803916, 30.0121611 31.2804263, 30.0121596 31.2804289))"
way,1005237232,,yes,,,"POLYGON ((30.0115523 31.2804884, 30.0114541 31.2805885, 30.0114663 31.2806004, 30.0116299 31.2807144, 30.0116582 31.2806855, 30.0116471 31.2806775, 30.0116629 31.2806614, 30.0116495 31.2806568, 30.0117064 31.2805988, 30.0116662 31.2805701, 30.0115523 31.2804884))"
way,1005237233,,yes,,,"POLYGON ((30.0114663 31.2806004, 30.0114037 31.2806659, 30.0115283 31.2807528, 30.0115765 31.2807252, 30.0115872 31.2807388, 30.0116299 31.2807144, 30.0114663 31.2806004))"
way,1005237234,,yes,,,"POLYGON ((30.0114037 31.2806659, 30.0112754 31.2807708, 30.0113479 31.2808568, 30.0114268 31.2808029, 30.0115283 31.2807528, 30.0114037 31.2806659))"
way,1005237235,,yes,,,"POLYGON ((30.0114294 31.2809439, 30.0115588 31.2809189, 30.0114774 31.2808362, 30.01146 31.2808134, 30.0114457 31.2808231, 30.0114268 31.2808029, 30.0113479 31.2808568, 30.0114294 31.2809439))"
way,1005237236,,yes,,,"POLYGON ((30.0115588 31.2809189, 30.0116534 31.2808995, 30.0115402 31.2807918, 30.0114774 31.2808362, 30.0115588 31.2809189))"
way,1005237237,,yes,,,"POLYGON ((30.0116534 31.2808995, 30.0117633 31.280867, 30.0116725 31.2807792, 30.0116284 31.2807366, 30.0116262 31.2807344, 30.011603 31.280752, 30.0115783 31.28077, 30.0115865 31.280781, 30.011571 31.2807928, 30.0115567 31.2807791, 30.0115402 31.2807918, 30.0116534 31.2808995))"
