UNIFORM_ID,ADM2_NAME,ADM2_ID,ADM3_NAME,ADM3_ID,ROAD_ID,ROAD_NAME,START_NODE,END_NODE,LINK_NAME,RD_TYPE,LOCAL_CLS,LENGTH,ROAD_WIDTH,AADT_CODE,AADT_VALUE,AADT_SOURC,SURF_TYPE_,SURF_TYPE1,SURF_TYP_1,ROAD_COND_,ROAD_COND1,ROAD_CON_1,LANE_NB,Shape_Leng,AICD_REG,TAH,geometry,country
773.0,SUD,9.0,OCÉAN,54.0,34.0,P8,Kribi,Campo,P8.Kribi-Campo,2.0,2.0,36.6560178153,-99.0,4.0,193.882853,CDP,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.331390112226,,,"MULTILINESTRING ((9.831521421792445 2.3763775354810264, 9.830135769792093 2.37843890388001, 9.835552504185728 2.3899762099664486, 9.837752582215842 2.4035634423776173, 9.84927648750471 2.4259523628719535, 9.845533423783195 2.4388109915547034, 9.84396658447423 2.4568676188291647, 9.84232059943082 2.475829280626442, 9.835251214218829 2.5077621068692793, 9.835671774071898 2.5135160960170992, 9.833071180278125 2.5266126655237144, 9.835074805008219 2.5351382725357325, 9.84258002685658 2.5423184776041126, 9.846793063680138 2.557918567185368, 9.841990769479253 2.55973778773199, 9.851086634791386 2.6088565968008197, 9.858969722078882 2.6549433767214623), (9.825059040279427 2.343520783556812, 9.828505968048546 2.347372493473415, 9.835961604877582 2.361913397541457, 9.830161518281102 2.374528363913555, 9.831521421792445 2.3763775354810264))",Cameroon
774.0,SUD,9.0,DJA-ET-LOBO,7.0,13.0,N9,Mbieleme,Dioum,N9.Mbieleme-Dioum,1.0,1.0,33.6489504354,-99.0,4.0,150.966189,CDP,5.0,Earth Road,CDP,4.0,Poor,CDP,2.0,0.302642529639,,,"LINESTRING (12.210800470166362 2.8343569497502017, 12.225449478138216 2.8339485181539885, 12.232788275948508 2.829832448929608, 12.238300952714212 2.824329748343189, 12.24973255159 2.8278208921792043, 12.259573555565453 2.82785520850922, 12.265763272531728 2.824885457411483, 12.27492054804867 2.8242271698738364, 12.2854338276166 2.828404960468447, 12.290026285706347 2.8240490537500023, 12.296665137583943 2.8238418562497145, 12.304006764661324 2.818574942610894, 12.310416752572223 2.8179066492163543, 12.320247250667762 2.8211612794526104, 12.327351443239536 2.8210582756039457, 12.333064354954445 2.8209748212175896, 12.339253095256993 2.8184647405887517, 12.348411294377627 2.817344876019547, 12.354379751145075 2.81207343699225, 12.367656461149409 2.811427541212879, 12.373391284845525 2.8073050400373063, 12.382095562863014 2.805263452226427, 12.387344076373154 2.809882559925825, 12.391235635248847 2.809435280315938, 12.394431087397606 2.8122066499672087, 12.40610670921211 2.811094886490821, 12.410677217549107 2.8129507301284775, 12.418918996729985 2.8122876761840416, 12.431060902627564 2.808646053289465, 12.440563281282039 2.797930568357799, 12.44530254829715 2.792586411050536, 12.449202670517195 2.7898381593714134, 12.455204452561759 2.7739821398276945, 12.457065812640735 2.7645548401735596, 12.461205273231087 2.7585862664942056, 12.466240157289747 2.7586022339568785)",Cameroon
775.0,SUD,9.0,DJA-ET-LOBO,7.0,13.0,N9,Dioum,Mintom II,N9.Dioum-Mintom II,1.0,1.0,54.4164688938,-99.0,4.0,150.0,Tecsult Estimate,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.488913713956,,,"LINESTRING (12.85002953580232 2.671859537757655, 12.860339371640123 2.667286417789512, 12.886647965615452 2.6694290363365667, 12.905311908653573 2.683638250655065, 12.906057587809414 2.6842056868827058, 12.925939190392171 2.6939216707069136, 12.936208967728817 2.7043023794158785, 12.946045806943914 2.7052486442564714, 12.956320340794775 2.713788527106317, 12.9908741061937 2.713648271540592, 12.998673161730096 2.7065360030569536, 13.012871470869698 2.702201055937792, 13.017565786172497 2.704150353523403, 13.035729913006378 2.711691964639101, 13.042809051365793 2.717461673936043, 13.054015119162386 2.7202506667017587, 13.071845458128507 2.727197423959126, 13.078713826880517 2.7260639679361134, 13.08533334063651 2.7325224679752864, 13.102983373629627 2.721061907332853, 13.111933287070315 2.710040056660773, 13.121100612510872 2.7045406817671847, 13.125281879884426 2.703297563315232, 13.134152655684488 2.7006606396093957, 13.157074732049296 2.6839200604075586, 13.169891232890905 2.683490167390403, 13.176531663977983 2.681665303598038, 13.184993355274003 2.683295828396467, 13.199649189100114 2.6784983464677907, 13.210620577913858 2.6833553788032987, 13.228924621269073 2.6840875240619084, 13.241195623045314 2.6769473550116345, 13.251138102021912 2.676315763848436, 13.255141959239438 2.667768460692514, 13.261218822982244 2.6703564810650278, 13.274695112329937 2.681430021170115, 13.27884107861587 2.6864308344136703)",Cameroon
776.0,SUD,9.0,MVILA,45.0,98.0,D39,Ebolowa,Mvangan,D39.Ebolowa-Mvangan,3.0,3.0,79.8128793107,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.718550106452,,,"LINESTRING (11.73893559571053 2.6563842390005448, 11.732720945040967 2.657897246691448, 11.713539143600087 2.648155016153794, 11.708499334853968 2.649514724512244, 11.699520190749354 2.662821579791, 11.690356987800953 2.665084180487213, 11.68300754291721 2.6714952574771473, 11.677508088883258 2.6733129662634383, 11.666945942854227 2.6817813620052675, 11.657332616639678 2.6822007500417726, 11.645180788522111 2.6876717531239365, 11.634193307240025 2.6885453302614906, 11.630218665397933 2.6869274238504772, 11.621628544620876 2.683430078289689, 11.61159369717791 2.6755649045977066, 11.602201596088662 2.677825359511587, 11.57508571130461 2.7039374480261813, 11.567053451673473 2.709194580638666, 11.55652367674088 2.709839036603455, 11.547348980456945 2.714631020077263, 11.531104194791851 2.713869766462551, 11.523986439544501 2.719130480175295, 11.522946048962353 2.719223222759581, 11.514142296035857 2.720007867740321, 11.510699755159578 2.722293350786231, 11.5124973272263 2.7298936516575623, 11.510881909239345 2.732877694780939, 11.506063308531395 2.7358476779037346, 11.498290403481008 2.7339727695384113, 11.488903982509669 2.734621511672003, 11.486821294782658 2.7399041526545034, 11.482448028451131 2.7454068559388816, 11.469627644337038 2.7465002543601145, 11.46477185306594 2.7575225825722214, 11.459724373102915 2.7604911348736323, 11.45239584465088 2.7616086072462167, 11.443249718928541 2.759727495357538, 11.42470952889687 2.7598154940181416, 11.418303133777442 2.75984553946779, 11.41141135837097 2.765566158372451, 11.403621269075188 2.7671418766877878, 11.392813948975231 2.778596936177337, 11.384115056997302 2.779017757733129, 11.371737111442656 2.78333290268057, 11.36554050836753 2.7872157911925797, 11.352022983306142 2.7901447787206735, 11.340806524742845 2.7905536752663807, 11.331400991379724 2.795111771160691, 11.322932860937954 2.7953027520861724, 11.310503386029609 2.789375445596818, 11.30831673577677 2.7883326043621537, 11.302591202976544 2.789456753301465, 11.288129575944026 2.7983624111050744, 11.275523677435956 2.8022150275382955, 11.260405939225109 2.804675043809084, 11.248929124236327 2.811753459113561, 11.228767670624507 2.8160299934683053, 11.220307135856558 2.8143791907567675, 11.212780195381185 2.8088211854628184, 11.206577839343026 2.8136238915531635, 11.206833427563083 2.825954416756531, 11.206949773753365 2.8315720309132644, 11.200499489020899 2.8402848021280533, 11.19153163140777 2.8487551017345254, 11.185280657121439 2.863681056824646, 11.166427554284951 2.881077277758777, 11.154944015964702 2.8949838072618945, 11.154943323486691 2.894984644530723)",Cameroon
777.0,SUD,9.0,MVILA,45.0,25.0,N17B,Olounou,Endenge,N17B.Olounou-Endenge,2.0,1.0,5.14862223518,-99.0,3.0,96.964514,CDP,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.0463356057417,,,"LINESTRING (12.091219870933344 2.6165030823549387, 12.10560673372828 2.6241481865504284, 12.115435407099369 2.6269448199561225, 12.128647366816892 2.641725436512445)",Cameroon
778.0,SUD,9.0,DJA-ET-LOBO,7.0,25.0,N17B,Olounou,Endenge,N17B.Olounou-Endenge,2.0,1.0,24.3260868548,-99.0,3.0,96.964514,CDP,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.21932885533,,,"LINESTRING (12.128647366816892 2.641725436512445, 12.130703384249784 2.644025565916934, 12.139610882066279 2.6488892847117427, 12.153559051977993 2.6514703848012573, 12.157879780815904 2.658848473091666, 12.161212627786995 2.6862386780743464, 12.167132525661486 2.694542780271888, 12.171349307261949 2.698899395656042, 12.178304797835551 2.706086743139963, 12.17752385716227 2.732312521247536, 12.17358936914951 2.7442625334078343, 12.162322738309456 2.7589469701710527, 12.160911448436707 2.7695258345966067, 12.154486167554637 2.774334501393355, 12.136840941437697 2.780712694673298, 12.130186793891085 2.785520410886704, 12.127881020341476 2.7901133042482797, 12.12721542581238 2.7982080838475554, 12.127162028566886 2.7988539589425727, 12.12920272155236 2.8041535188704074, 12.127347048785907 2.810819220007147)",Cameroon
779.0,SUD,9.0,MVILA,45.0,97.0,D38,jct_D39,Endenge,D38.jct_D39-Endenge,3.0,3.0,41.342141135,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.371932782906,,,"LINESTRING (11.771958980315617 2.687277257421897, 11.792347984883918 2.681838194660884, 11.804699061394274 2.6832684548325574, 11.830872565509594 2.661746871080254, 11.837334152021981 2.648428812047655, 11.853614986111324 2.6397510811170832, 11.863715518236631 2.631968616273525, 11.871963210459853 2.6292403862006495, 11.874720063254927 2.6264895094005283, 11.882070404762771 2.6191569429925607, 11.892360711822676 2.620808216049568, 11.898776525541734 2.6185325050367965, 11.912069699434483 2.6130629363732396, 11.920336439298296 2.6055029143369666, 11.931550760173138 2.6050866262634713, 11.945773665770275 2.595478583565864, 11.957225418452708 2.592762032088899, 11.968915563418705 2.5872855458403023, 11.988384200023575 2.590030911595079, 11.989039318350422 2.590123176639338, 12.000941152930238 2.5892481668817595, 12.007331206469075 2.5936434027511837, 12.015297559285273 2.6044864178418266, 12.022822395347134 2.6116470653540205, 12.030143144663612 2.6119047885645728, 12.041822768461202 2.609187755950302, 12.056242063506431 2.608091251270821, 12.077084741864269 2.6026469427644656, 12.079825369990601 2.6038073190931073, 12.085967481345278 2.613492817699182, 12.091219870933344 2.6165030823549387)",Cameroon
780.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,3.0,N2,Ebolowa,Meyo-Centre,N2.Ebolowa-Meyo-Centre,1.0,1.0,28.1299735843,-99.0,5.0,347.99171,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.253977950547,1.0,,"LINESTRING (11.031692416583667 2.5714655549357417, 11.043999944324128 2.5986318943836295, 11.044198306884823 2.6046145271641876, 11.042328253059793 2.6124277380293393, 11.048234069349974 2.621199388756679, 11.055531222255013 2.626297244243176, 11.057345975869111 2.6295270954595367, 11.057047502578769 2.6435599275471304, 11.058600971667147 2.653460493620571, 11.070631933601874 2.6730761190152066, 11.067341937526862 2.684898341112387, 11.063409203192009 2.6990391781783387, 11.059472645839264 2.70845289537192, 11.06193015030368 2.720429126366639, 11.06144762446479 2.7254881302421268, 11.066896651713876 2.7342578699101523, 11.069370366457804 2.7430133085592843, 11.081465202739707 2.7504357370230537, 11.088509644355895 2.7603637144319464, 11.100829531479008 2.768246770243138, 11.114259450883537 2.7877593998830434, 11.115009577186811 2.788849307136104)",Cameroon
781.0,SUD,9.0,MVILA,45.0,3.0,N2,Ebolowa,Meyo-Centre,N2.Ebolowa-Meyo-Centre,1.0,1.0,5.82507887504,-99.0,5.0,347.99171,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.0525604997545,1.0,,"LINESTRING (11.115009577186811 2.788849307136104, 11.120373148158706 2.7966423884762435, 11.124674960657103 2.8063269391969357, 11.130834421732345 2.8104980622179596, 11.134003320498891 2.817646320669894, 11.145366719288575 2.8306179419710134)",Cameroon
782.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,99.0,D41,Meyo Centre,Ma An,D41.Meyo Centre-Ma An,3.0,3.0,12.8329318159,-99.0,4.0,121.17142,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.115486564202,,,"LINESTRING (11.031692416583667 2.5714655549357417, 11.021941583131536 2.5709141005598894, 11.016924549715782 2.567668277384314, 11.010554314536535 2.5602742099400757, 10.988206049693133 2.5454381645698163, 10.97770183529127 2.541244154702497, 10.967181407911823 2.5405007733144203, 10.94274563047884 2.5314041777527905, 10.927555275611383 2.532492091208894)",Cameroon
783.0,SUD,9.0,MVILA,45.0,25.0,N17B,Endenge,Oveng,N17B.Endenge-Oveng,2.0,1.0,16.2274914914,-99.0,3.0,96.964514,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.146160637095,,,"LINESTRING (12.091219870933344 2.6165030823549387, 12.100173135247928 2.608483628170177, 12.108032606338895 2.586656422416695, 12.116752233085549 2.579786147102027, 12.122475686653218 2.5791166594078163, 12.127298944050608 2.5740731517502127, 12.137363142666572 2.574799838124136, 12.148601188555915 2.5674782335523787, 12.159359588235475 2.566136878557927, 12.165103046322372 2.5597157921137637, 12.168345230841055 2.5484543323754565, 12.178507619234836 2.541424557802202, 12.185548909626618 2.5365529474566415, 12.185805409759212 2.528961941977798, 12.18780085875278 2.5256032907597046)",Cameroon
784.0,SUD,9.0,DJA-ET-LOBO,7.0,25.0,N17B,Endenge,Oveng,N17B.Endenge-Oveng,2.0,1.0,7.65387478889,-99.0,3.0,96.964514,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.0690043444222,,,"LINESTRING (12.18780085875278 2.5256032907597046, 12.189488160448889 2.5227633001396725, 12.187010715317115 2.5117116612239556, 12.18725864131352 2.5064211592676315, 12.19848236639882 2.5027802567299773, 12.204680678185753 2.496820747317429, 12.218268300003388 2.4715629301943522)",Cameroon
785.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,99.0,D41,Nvabessan,Ma An,D41.Nvabessan-Ma An,3.0,3.0,29.4260718442,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,2.0,Good,CDP,2.0,0.265114045526,,,"MULTILINESTRING ((10.453439742556611 2.4461229571929266, 10.45427036177881 2.4473317368318135, 10.470965721270375 2.4483471532411727, 10.486764650952296 2.446136049522977, 10.495026970648382 2.441351463872195, 10.5092180546348 2.4402809540960106, 10.528507280092128 2.4275064830694646, 10.540508793727042 2.408479487325394, 10.547175666680403 2.4027653084658027, 10.557485436867694 2.4000623511406047, 10.55918481555932 2.3976388257604526, 10.562788603976173 2.392500191415877, 10.56699699130479 2.3761902192928233, 10.572275371299497 2.3732288175008875, 10.58531634921485 2.3730709774915226, 10.601637826364652 2.35843826973138), (10.39399050587349 2.408830292164623, 10.403002675780954 2.4111505726777978, 10.43166434044997 2.4398415984124995, 10.44379749234696 2.4385305280873126, 10.44950597759879 2.4404033014621405, 10.453439742556611 2.4461229571929266), (10.39398123835997 2.408827905363921, 10.39399050587349 2.408830292164623))",Cameroon
786.0,SUD,9.0,DJA-ET-LOBO,7.0,96.0,D36,Oveng,Onon,D36.Oveng-Onon,3.0,3.0,28.5453533706,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.256777963452,,,"LINESTRING (12.262557515051867 2.418150253237968, 12.265359147788729 2.416285578257998, 12.275190609058143 2.417930176546861, 12.280426753293057 2.425309694759335, 12.288194655415055 2.4280970291752624, 12.300109673156499 2.4223868954661043, 12.310387404996447 2.4270226873878755, 12.316305356738098 2.4357847900132015, 12.330454630344036 2.445954982723606, 12.33933250089558 2.4586376293736407, 12.346409994395003 2.463032864343745, 12.354646073672882 2.462830198527115, 12.363307437841797 2.4563027681523977, 12.36680230756906 2.453669192622442, 12.391770823587137 2.4436300814937795, 12.410359862093458 2.4257474910184555, 12.415878204587955 2.417253833320842, 12.424115211066862 2.4168206164094954, 12.431678983275958 2.4122448821122475, 12.441326303863264 2.400313699956598, 12.458040584190996 2.3955369644878033, 12.466982268835125 2.3954315729392306, 12.471774518508255 2.395375200736453)",Cameroon
787.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,3.0,N2,Ambam,Aban Minkoo,N2.Ambam-Aban Minkoo,1.0,1.0,22.7053052638,-99.0,5.0,362.26968,CDP,2.0,Asphalt,CDP,5.0,Very Poor,CDP,2.0,0.204363324102,1.0,,"LINESTRING (11.43697248893551 2.32420837087966, 11.431003814532176 2.3283091723139364, 11.415897593039233 2.330311421081319, 11.404653517195698 2.3380817279904136, 11.39733355568535 2.3380488298912496, 11.392713292357087 2.3447746219273995, 11.388353365669218 2.351120130247466, 11.377800646333696 2.3577436396912503, 11.369096036466317 2.360464478236281, 11.36058215391563 2.3714670213637987, 11.342696106446397 2.3808170917386633, 11.332649735990287 2.3766299976576875, 11.324395220610825 2.3807327065539994, 11.316841607143317 2.3818480358422107, 11.312046810590232 2.3797554384858017, 11.29649042176436 2.3801431254207728, 11.291898750581367 2.383572298774425, 11.29050742206033 2.3877067159668286, 11.291244575643361 2.39160747850417, 11.283854025447567 2.391816578070575, 11.27336801332359 2.3839456783952073, 11.267206670866585 2.382809383212532)",Cameroon
788.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,3.0,N2,Meyo Centre,Ambam,N2.Meyo Centre-Ambam,1.0,1.0,40.7346396247,-99.0,5.0,336.518881,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.367058843949,1.0,,"LINESTRING (11.267206670866585 2.382809383212532, 11.270558660806444 2.39750525215743, 11.269618398940395 2.4030220154424455, 11.265016235367284 2.4085216169651744, 11.256759791841375 2.4130839972296485, 11.254677093322528 2.418135132037378, 11.250315233991614 2.42133518961424, 11.242770187465794 2.420609452025019, 11.23748045802705 2.426335787919811, 11.232214565118738 2.4272310558054073, 11.224610399860694 2.438697557369153, 11.214980735662778 2.4432525497031747, 11.188671258553256 2.4431274009488675, 11.182387841224681 2.444600358232549, 11.179052073255662 2.4453816595339504, 11.173486744782394 2.4609980709107617, 11.178464668481695 2.4725251193301006, 11.174066571868934 2.4830863444533975, 11.168317185451201 2.489270445153636, 11.169212644892411 2.4934153475415997, 11.16712803081765 2.4986967924257897, 11.165936009145412 2.5085837670454225, 11.163180041283226 2.5108706800133405, 11.156787903115912 2.5078494508234144, 11.145315821258976 2.5144653313183767, 11.118980552492985 2.5193987097989066, 11.115863155201112 2.5191328747036437, 11.107544686334165 2.518422872552037, 11.096578952457321 2.515148206320305, 11.08834059070017 2.515568065601542, 11.067494345631133 2.5207565448695846, 11.061060241500627 2.5264762077949285, 11.052740827446257 2.5429995674517727, 11.041000749423233 2.557435096158997, 11.03228174950408 2.562223025489118, 11.030643424885682 2.5695770452240367, 11.031692416583667 2.5714655549357417)",Cameroon
789.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,99.0,D41,Mayo Centre,Ma An,D41.Mayo Centre-Ma An,3.0,3.0,46.566460413,-99.0,4.0,121.17142,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.419466957383,,,"MULTILINESTRING ((10.927555275611383 2.532492091208894, 10.918239280548164 2.536110579044305, 10.911829935652463 2.536767901609437, 10.896507016221335 2.5353090304067223, 10.890583062404517 2.5304472082820553, 10.875735992245495 2.525769210278213, 10.859332585959578 2.512110468275864, 10.851326854529646 2.5118389179891096, 10.846325056528428 2.5056014173454173, 10.84060994237393 2.5046515597132952, 10.834681214056445 2.500939631419726, 10.828277583452916 2.500445868552106), (10.828277583452916 2.500445868552106, 10.817765700532107 2.497860228684999, 10.810213895601237 2.4982808065245194, 10.801044727449778 2.501683522723397, 10.787996179041613 2.502994829570241, 10.772637935140438 2.5084350731410723, 10.758742544639972 2.496858678921967, 10.75336310153358 2.4973543510502623), (10.75336310153358 2.4973543510502623, 10.752570628853903 2.495905724924114, 10.747773855590992 2.4944995369052094, 10.74258036080397 2.481588704377316, 10.742884556480362 2.4675570611934745, 10.738112572129864 2.4613202746114666, 10.729665284375415 2.4580541861132588, 10.719643542752465 2.4497186076446837, 10.703871387685979 2.447102932220446, 10.70115066605274 2.4427177040065544, 10.698491920297897 2.4265996597951016, 10.692589874865007 2.4180559413367746, 10.684613669975931 2.4122618981843402, 10.680965065644443 2.4108740707239917, 10.674796954889871 2.4085275578864866, 10.661403140566847 2.3895911796287237, 10.649743043748515 2.388147328902562, 10.642225529067275 2.382355431532517, 10.637431605755864 2.3804890964040624, 10.629463019923037 2.373544208837245, 10.626258806579074 2.373986476525488), (10.626258806579074 2.373986476525488, 10.621225515219749 2.373958823272403, 10.615289135470448 2.371855979040788, 10.607789733134894 2.3628428090871694, 10.601637826364652 2.35843826973138))",Cameroon
790.0,SUD,9.0,DJA-ET-LOBO,7.0,25.0,N17B,Oveng,Akoabas,N17B.Oveng-Akoabas,2.0,1.0,25.01111932,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,4.0,Poor,CDP,2.0,0.225081613858,,,"LINESTRING (12.097023007130815 2.3556574392123935, 12.095603114343476 2.3590882862043827, 12.0994432526835 2.372444713911989, 12.108531957593641 2.3888109269367988, 12.112872708937232 2.39043717186172, 12.125229345056425 2.3893323250710523, 12.135275430427441 2.394429696722284, 12.14649441428702 2.391709808760595, 12.153126632765293 2.3921937915011995, 12.16065427830921 2.3982021583816504, 12.17025788015468 2.399156535106954, 12.190413873083116 2.392097186328783, 12.19292848269771 2.3923327367547245, 12.205735168338663 2.3935322048133116, 12.219499230843212 2.382538480437688, 12.233239453220108 2.378216178685534, 12.240532493525507 2.385833154785928, 12.245787710582022 2.387461783813535, 12.246694576124526 2.389765382802409, 12.2457438641365 2.4001139299569445, 12.258291164619777 2.4095898514566443, 12.262557515051867 2.418150253237968)",Cameroon
791.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,4.0,N2A,Ambam,bnd_Equatorial_Guinea,N2A.Ambam-bnd_Equatorial_Guinea,2.0,1.0,11.5489603376,-99.0,5.0,392.325707,CDP,2.0,Asphalt,CDP,2.0,Good,CDP,2.0,0.104254418001,,,"LINESTRING (11.30695916240876 2.295226818264098, 11.305577370298522 2.2953007299444153, 11.302083325249612 2.308856967221857, 11.297468767220323 2.3173468090960796, 11.288993959312506 2.3198375758850602, 11.277516200934883 2.3285253144711078, 11.270816080945451 2.342756277993601, 11.269228240668497 2.352326038351123, 11.267206670866585 2.382809383212532)",Cameroon
792.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,3.0,N2,Ambam,Aban Minkoo,N2.Ambam-Aban Minkoo,1.0,1.0,3.88044772745,-99.0,5.0,362.26968,CDP,2.0,Asphalt,CDP,5.0,Very Poor,CDP,2.0,0.0350353990193,1.0,,"LINESTRING (11.43697248893551 2.32420837087966, 11.441120705325147 2.316622608448256, 11.440928065150558 2.3085700241392715, 11.446670726438128 2.3030751899225947, 11.448765811319277 2.2950330998023674, 11.448925061465616 2.2929631527705965)",Cameroon
793.0,SUD,9.0,DJA-ET-LOBO,7.0,25.0,N17B,Akoabas,bnd_Gabon,N17B.Akoabas-bnd_Gabon,2.0,1.0,11.2115070599,-99.0,-99.0,-99.0,Not applicable,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.101059843176,,,"LINESTRING (12.056711995239652 2.286735073424495, 12.05737158949222 2.306498011364795, 12.072876081141715 2.319667505995426, 12.078590967767752 2.320609250843461, 12.091179335791537 2.3183552314780513, 12.093693006513945 2.3190547466355156, 12.099384054810912 2.3264366525478977, 12.102065583090791 2.3434692506058923, 12.097023007130815 2.3556574392123935)",Cameroon
794.0,SUD,9.0,VALLÉE-DU-NTEM,56.0,4.0,N2A,Ambam,bnd_Equatorial_Guinea,N2A.Ambam-bnd_Equatorial_Guinea,2.0,1.0,16.5436473944,-99.0,5.0,375.54402,CDP,2.0,Asphalt,CDP,5.0,Very Poor,CDP,2.0,0.149326433075,,,"LINESTRING (11.3335144062425 2.173885428336064, 11.333324694260398 2.181105204473056, 11.343062108928564 2.202081963651551, 11.34230590051044 2.217260156087832, 11.34662579927408 2.2228007550039024, 11.345652168064134 2.235677733453315, 11.339155190531926 2.255660302920319, 11.341399063746223 2.2651021464103565, 11.340695298392859 2.269009589111704, 11.338626899094322 2.2710700024306902, 11.333596567403731 2.2708170420295914, 11.332891842473828 2.2712042343374605, 11.326946035131641 2.274466997142781, 11.322297159873074 2.2905473705530994, 11.317474715462822 2.294666051408683, 11.30695916240876 2.295226818264098)",Cameroon
795.0,SUD,9.0,DJA-ET-LOBO,7.0,13.0,N9,Mintom II,Mbalam,N9.Mintom II-Mbalam,1.0,1.0,60.7489359655,-99.0,4.0,150.0,Tecsult Estimate,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.545970616766,,,"LINESTRING (13.336372391461737 2.4153869415121108, 13.330472861432554 2.393980100458805, 13.334637808809248 2.371674646042038, 13.344512473508928 2.3539830454853927, 13.345679565075159 2.3438638641191574, 13.345039738820105 2.340657616508736, 13.33911731295143 2.310954779746737, 13.32818698358426 2.289307861080488, 13.328657060108299 2.28401831780144, 13.339425204841348 2.2748401492351036, 13.34447124948639 2.2681799294661005, 13.349295107630894 2.25829915747056, 13.360293035437735 2.24912147004153, 13.367033456745276 2.23177629822311, 13.369491624009981 2.2254482016768407, 13.37683467921073 2.213732799251659, 13.420288581475347 2.1982962091132663, 13.4637344482976 2.187250649614498, 13.488034679015072 2.187250649614498, 13.513071280006045 2.1931416145006324, 13.541053363889716 2.2034508037259, 13.567562706327067 2.19461435594701, 13.591126566770981 2.182832426174741, 13.613954056042076 2.1953507271198873, 13.651508957978194 2.199768950559644, 13.665499999470399 2.1894597613343763, 13.67918398364344 2.185810699247952)",Cameroon
796.0,EST,3.0,HAUT-NYONG,15.0,13.0,N9,Mintom II,Mbalam,N9.Mintom II-Mbalam,1.0,1.0,18.1702082205,-99.0,4.0,150.0,Tecsult Estimate,5.0,Earth Road,CDP,-99.0,Unknown,Not applicable,2.0,0.162884621241,,,"LINESTRING (13.67918398364344 2.185810699247952, 13.698636677966704 2.180623314454806, 13.72882787357031 2.1887233910608757, 13.757546327727539 2.1968234676668885, 13.798783082829914 2.1938779856735096, 13.83854709738523 2.187250649614498)",Cameroon
797.0,EST,3.0,BOUMBA-ET-NGOKO,3.0,30.0,P4,Yenga sans famille,Moloundou,P4.Yenga sans famille-Moloundou,2.0,2.0,37.5954359047,-99.0,4.0,272.314989,CDP,5.0,Earth Road,CDP,3.0,Fair,CDP,2.0,0.33733727324,,,"MULTILINESTRING ((15.349082103272963 2.3003825100495874, 15.35090665230257 2.282209595040854, 15.355474819704341 2.259665278894431, 15.351354505679979 2.2454048203073285, 15.352038947300855 2.2378138346135756, 15.361409006906513 2.2223993929781614, 15.36179602564522 2.2172395535194482, 15.362321261186594 2.2102078993632404, 15.36003423310541 2.2051482093050367, 15.360259176027967 2.197557464629597, 15.357515513589135 2.1943381165951905, 15.35774235318189 2.185137342670373, 15.355223628269698 2.172486908836106, 15.34859038546358 2.1602982993468913, 15.348359633819996 2.1515579108519205, 15.341497586402568 2.1386793208174026, 15.337380134920238 2.1253398624171496), (15.337380134920238 2.1253398624171496, 15.332349440802886 2.1195909148685814, 15.323203256624595 2.1129231138148725, 15.312229545761397 2.108325973854676, 15.303767775324957 2.093377921522972, 15.289820569486437 2.07935089545839, 15.276788548818502 2.0703838031683404, 15.269930301036652 2.068315311239587, 15.249355481248585 2.057739153773298, 15.239295879966846 2.0496911578052845, 15.232796045288524 2.0476918012575425, 15.219864995102114 2.043714312161967, 15.215521582664678 2.040264897767429))",Cameroon
