year,Country,Country Code,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",Transport - Rails: Carriages (number),"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",Transport - Rails: Employees (number),Transport - Rails: Employees - average 2000 to 2005 (number),"Transport - Rails: Freight (number of tons, annual)","Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)","Transport - Rails: Labour productivity (1,000 traffic units per employee)",Transport - Rails: Length of haul freight - average (km),Transport - Rails: Locomotive productivity (million traffic units per locomotive),Transport - Rails: Locomotives (number),"Transport - Rails: Passengers (number, annual)","Transport - Rails: Private company (1-private, 0-non-private)","Transport - Rails: Traffic - operated by private company (route-km, annual)","Transport - Rails: Traffic - operated by public rail company (route-km, annual)","Transport - Rails: Traffic - total (route-km, annual)","Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)","Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)","Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),Transport - Rails: Traffic unit - net tonne-km (million),Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),Transport - Rails: Traffic unit - passenger-km (million),Transport - Rails: Trip length per passenger - average (km per passenger),"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",Transport - Rails: Wagons (number)
1999,Zambia,068,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856,1135.4669085642856
1999,Zimbabwe,071,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857,4388.224084342857
2000,Algeria,001,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334,1249.8698519333334
2000,Angola,002,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0,18.0
2000,Angola,003,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778,250.2529994777778
2000,Angola,004,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998,152.92769952999998
2000,Angola,005,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842,760.2385251801842
2000,Benin,006,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077,382.48133818923077
2000,Botswana,008,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091,739.4659513759091
2000,Botwsana,007,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404,475.4040404
2000,Burkina Faso,009,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718,564.6665005048718
2000,Cameroon,010,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512,1020.9249703820512
2000,Congo,011,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571,1144.5042935178571
2000,Congo,012,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428,147.28571428571428
2000,Congo,013,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475,1266.5443750989475
2000,Congo,014,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554,368.14434554
2000,Congo,015,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204,544.4398080028204
2000,Côte dIvoire,016,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213,287.5025213
2000,Djibouti,017,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5,55.5
2000,Egypt,018,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443,16057.358144544443
2000,Eritrea,019,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5,19.5
2000,Ethiopia,020,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396,213.15330396
2000,Ethiopia/Djibouti,021,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286,655.1137890314286
2000,Gabon,022,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615,846.7519260384615
2000,Gabon,023,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429,951.9276790321429
2000,Ghana,024,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718,636.6609310548718
2000,Guinée Conakry,025,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389,1693.797389
2000,Guinée Conakry,026,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286,94.85714285714286
2000,Kenya,027,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445,1676.9621005445
2000,Kenya,028,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125,62.125
2000,Liberia,029,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8,31.8
2000,Liberia,030,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111,30.11111111111111
2000,Liberia,031,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25,21.25
2000,Madagascar,032,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714,51.24854781785714
2000,Madagascar,033,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909,140.7845983125909
2000,Malawi,034,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975,261.53569519158975
2000,Mali,035,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375,598.88874049375
2000,Mali,036,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002,211.59589041200002
2000,Mali/Senegal,037,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667,495.6160383691667
2000,Mauritania,038,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778,3614.777777777778
2000,Morocco,039,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443,2572.2711064444443
2000,Mozambique,040,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359,476.3867173274359
2000,Mozambique,041,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898,496.0441141235898
2000,Mozambique,042,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427,20.428571428571427
2000,Mozambique,043,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363,613.2114501936363
2000,Namibia,044,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637,780.8201263963637
2000,Namibia,045,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436,769.7422136630436
2000,Nigeria,046,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142,8.142857142857142
2000,Nigeria,047,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436,1371.478688587436
2000,Senegal,048,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333,100.33333333333333
2000,Senegal,049,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394,597.6433454339394
2000,Senegal,050,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336,45.333333333333336
2000,Senegal,051,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562,228.930232562
2000,Sierra Leone,052,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555,9.555555555555555
2000,South Africa,053,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375,17787.91071375
2000,South Africa,054,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445,4928.761254444445
2000,South Africa,055,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455,9401.045455
2000,South Africa,056,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139,29057.17213910139
