Country Name,Country Code,Series Name,Series Code,1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],LAV [YR20080],MRV [YR19950],MRV1 [YR20006],MRV2 [YR20081]
"065. Togo, CFT",CF_TOG,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,259.74025974026,..,..,..,..,259.74025974026,..,..,259.74025974026
"065. Togo, CFT",CF_TOG,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"065. Togo, CFT",CF_TOG,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"065. Togo, CFT",CF_TOG,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1100,..,..,..,..,1100,..,..,1100
"065. Togo, CFT",CF_TOG,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.7,..,..,..,..,104.7,..,..,104.7
"065. Togo, CFT",CF_TOG,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"065. Togo, CFT",CF_TOG,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,20,..,..,..,..,20,..,..,20
"065. Togo, CFT",CF_TOG,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"065. Togo, CFT",CF_TOG,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,104.7,..,..,..,..,104.7,..,..,104.7
"065. Togo, CFT",CF_TOG,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"065. Togo, CFT",CF_TOG,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"065. Togo, CFT",CF_TOG,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"065. Togo, CFT",CF_TOG,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,2,..,..,2
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1909,..,..,..,..,1909,..,..,1909
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,661.079099004715,..,..,..,..,661.079099004715,..,..,661.079099004715
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1158.19800942902,..,..,..,..,1158.19800942902,..,..,1158.19800942902
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3473,..,..,..,..,3473,..,..,3473
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1262,..,..,..,..,1262,..,..,1262
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3473,..,..,..,..,3473,..,..,3473
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"066. Tunisia, SNFT",SN_TUN,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,65,41,43,43,43,40,21,21,21,21,21,..,..,..,..,21,65,40,21
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,461.538461538462,609.756097560976,116.279069767442,..,..,..,..,..,..,..,..,..,..,..,..,..,461.538461538462,116.279069767442,..
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,1,..,..,1
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,3308,3406,2097,1916,1796,1566,1222,1178,1165,1121,1193,..,..,..,..,1193,3308,1566,1193
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,877,717,549,601,754,799,856,903,854,860,850,..,..,..,..,850,877,799,850
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,2,..,..,..,..,2,..,..,2
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,41.7170495767836,61.3623018203171,72.9613733905579,77.2442588726513,111.358574610245,134.099616858238,171.849427168576,184.210526315789,182.832618025751,204.281891168599,155.909471919531,..,..,..,..,155.909471919531,41.7170495767836,134.099616858238,155.909471919531
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,123.147092360319,256.624825662483,269.581056466302,246.256239600666,265.25198938992,262.828535669587,245.327102803738,240.31007751938,249.414519906323,266.279069767442,218.823529411765,..,..,..,..,218.823529411765,123.147092360319,262.828535669587,218.823529411765
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,3.94285714285714,5.97142857142857,5.1,4.93333333333333,7.14285714285714,8.07692307692308,8.75,10.85,10.65,11.45,9.3,..,..,..,..,9.3,3.94285714285714,8.07692307692308,9.3
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,35,35,30,30,28,26,24,20,20,20,20,..,..,..,..,20,35,26,20
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,184,167,33,0,0,0,0,0,0,0,0,..,..,..,..,0,184,0,0
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,261,..,..,..,..,261,..,..,261
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1244,..,..,..,..,1244,..,..,1244
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,808.429118773946,..,..,..,..,808.429118773946,..,..,808.429118773946
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,211,..,..,..,..,211,..,..,211
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,108,184,148,148,200,210,210,217,213,229,186,..,..,..,..,186,108,210,186
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,211,..,..,..,..,211,..,..,211
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,30,25,5,0,0,0,0,0,0,0,0,..,..,..,..,0,30,0,0
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,163.04347826087,149.700598802395,151.515151515152,..,..,..,..,..,..,..,..,..,..,..,..,..,163.04347826087,151.515151515152,..
"067. Uganda, URC (now RVRC)",UR_UGA,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,1379,1289,1306,1199,1273,1271,1297,1241,1289,1289,1289,..,..,..,..,1289,1379,1271,1289
"067. Uganda, URC (now RVRC)",UR_UGA,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,78.3176214648296,142.746314972847,113.323124042879,123.436196830692,157.109190887667,165.22423288749,161.912104857363,174.858984689766,165.244375484872,177.657098525989,144.297905352987,..,..,..,..,144.297905352987,78.3176214648296,165.22423288749,144.297905352987
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,75,74,74,74,74,74,74,74,74,21,21,..,..,..,..,21,75,74,21
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,3773.33333333333,3824.32432432432,3783.78378378378,2202.7027027027,2554.05405405405,1986.48648648649,1486.48648648649,2405.40540540541,2067.56756756757,3666.66666666667,3285.71428571429,..,..,..,..,3285.71428571429,3773.33333333333,1986.48648648649,3285.71428571429
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,1,..,..,1
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1931,..,..,..,..,1931,..,..,1931
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,5450,5285,3305,3395,3400,3400,2569,2414,1400,800,1000,..,..,..,..,1000,5450,3400,1000
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,1900,1747,1682,1632,1612,1498,1648,1874,1495,1320,1133,..,..,..,..,1133,1900,1498,1133
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,1,..,..,1
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,133.02752293578,151.561021759697,246.898638426626,240.942562592047,215,204.705882352941,261.58038147139,333.471416735708,461.428571428571,685,502,..,..,..,..,502,133.02752293578,204.705882352941,502
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,232.631578947368,296.508299942759,318.668252080856,401.348039215686,336.228287841191,366.488651535381,341.019417475728,334.578441835646,329.765886287625,356.818181818182,382.171226831421,..,..,..,..,382.171226831421,232.631578947368,366.488651535381,382.171226831421
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,10.9848484848485,12.1363636363636,12.75,13.1935483870968,11.7903225806452,11.2258064516129,10.8387096774194,12.9838709677419,10.4193548387097,24.9090909090909,25.1,..,..,..,..,25.1,10.9848484848485,11.2258064516129,25.1
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,66,66,64,62,62,62,62,62,62,22,20,..,..,..,..,20,66,62,20
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,950,1257,1246,832,817,623,406,799,741,221,193,..,..,..,..,193,950,623,193
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1273,..,..,..,..,1273,..,..,1273
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1273,..,..,..,..,1273,..,..,1273
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,91.9088766692851,..,..,..,..,91.9088766692851,..,..,91.9088766692851
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,406.127258444619,..,..,..,..,406.127258444619,..,..,406.127258444619
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,634,..,..,..,..,634,..,..,634
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,442,518,536,655,542,549,562,627,493,471,433,..,..,..,..,433,442,549,433
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Traffic unit - passenger - long-distance (million passenger-km),AFRA118,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,117,..,..,..,..,117,..,..,117
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Traffic unit - passenger - suburban (million passenger-km),AFRA119,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Traffic unit - passenger and freight  (million passenger-km+net tons-km),AFRA122,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,634,..,..,..,..,634,..,..,634
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Traffic unit - passenger-km (million),AFRA130,..,..,..,..,..,283,283,280,163,189,147,110,178,153,77,69,..,..,..,..,69,283,147,69
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Trip length per passenger - average (km per passenger),AFRA139,..,..,..,..,..,297.894736842105,225.139220365951,224.719101123595,195.913461538462,231.334149326805,235.955056179775,270.935960591133,222.778473091364,206.477732793522,348.41628959276,357.512953367876,..,..,..,..,357.512953367876,297.894736842105,235.955056179775,357.512953367876
"068. Zambia, RSZ",RS_ZAM,Transport - Rails: Wagons (number),AFRA134,..,..,..,..,..,5500,5587,5587,5600,5758,5758,5758,5758,3012,3012,1150,..,..,..,..,1150,5500,5758,1150
"068. Zambia, RSZ",RS_ZAM,"Transport - Rails: Wagon productivity (1,000 net tonne-km per wagon)",AFRA138,..,..,..,..,..,80.3636363636364,92.7152317880795,95.9369965992483,116.964285714286,94.1299062174366,95.3456061132338,97.6033344911427,108.891976380688,163.678618857902,156.374501992032,376.521739130435,..,..,..,..,376.521739130435,80.3636363636364,95.3456061132338,376.521739130435
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Carriages (number),AFRA133,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Carriage productivity (1,000 passenger-km per carriage)",AFRA137,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Concessioned company (1-concessioned, 0-non-concessioned)",AFRA114,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Employees - average 2000 to 2005 (number),AFRA123,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Employees (number),AFRA131,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Freight (number of tons, annual)",AFRA127,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Gauge (1-cape, 2-metre, 3-narrow, 4-standard, 5-meter/standard)",AFRA111,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,1,..,..,..,..,1,..,..,1
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Labour productivity (1,000 traffic units per employee)",AFRA135,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Length of haul freight - average (km),AFRA140,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Locomotive productivity (million traffic units per locomotive),AFRA136,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Locomotives (number),AFRA132,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Passengers (number, annual)",AFRA128,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Private company (1-private, 0-non-private)",AFRA113,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0,..,..,..,..,0,..,..,0
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Traffic - operated by private company (route-km, annual)",AFRA117,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Traffic - operated by public rail company (route-km, annual)",AFRA116,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,891,..,..,..,..,891,..,..,891
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Traffic - total (route-km, annual)",AFRA115,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,891,..,..,..,..,891,..,..,891
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Traffic density - passengers (1,000 passenger-km/route-km)",AFRA124,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,147.02581369248,..,..,..,..,147.02581369248,..,..,147.02581369248
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Traffic density freight - operated by private rail company (1,000 net tonne-km/route-km)",AFRA126,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Traffic unit - freight - operated by private rail company (million net ton-km),AFRA121,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
"069. Zambia, TAZARA",TA_ZAM,"Transport - Rails: Traffic density freight - operated by public rail company (1,000 net tonne-km/route-km)",AFRA125,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,461.279461279461,..,..,..,..,461.279461279461,..,..,461.279461279461
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Traffic unit - freight - operated by public rail company (million net ton-km),AFRA120,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,542,..,..,..,..,542,..,..,542
"069. Zambia, TAZARA",TA_ZAM,Transport - Rails: Traffic unit - net tonne-km (million),AFRA129,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..
