name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Kenya,2019-04-17,29.1,17,22.5,28.4,17,22.3,12.1,55.6,0,0,0,,0,0,,27.7,70.5,1021.3,41.5,12.9,,,,,2019-04-17T06:29:54,2019-04-17T18:34:47,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
Kenya,2019-04-18,29,16.7,23.1,27.8,16.7,22.8,10.7,50.2,0,0,0,,0,0,,22.7,67.5,1021.1,53,11.7,,,,,2019-04-18T06:29:42,2019-04-18T18:34:32,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
Kenya,2019-04-19,29.1,18,23.2,28.2,18,23,13.8,59.7,0,0,0,,0,0,,27.1,77.9,1020.5,63.6,12.9,,,,,2019-04-19T06:29:31,2019-04-19T18:34:17,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
Kenya,2019-04-20,30.1,18,23.5,28.7,18,23.2,14,59.8,0,0,0,,0,0,,30,73.4,1019.1,73.8,12.9,,,,,2019-04-20T06:29:20,2019-04-20T18:34:03,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
Kenya,2019-04-21,30.9,18,22.8,29.6,18,22.6,15.7,69.1,0,0,0,,0,0,,44.9,89.8,1018.1,73.9,12,,,,,2019-04-21T06:29:09,2019-04-21T18:33:49,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
Kenya,2019-04-22,28.1,16.6,21.5,28.1,16.6,21.5,16.3,75.6,0,0,0,,0,0,,18.4,184.2,1019.1,79,11.7,,,,,2019-04-22T06:28:59,2019-04-22T18:33:35,0.59,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
Kenya,2019-04-23,26,17.1,20.5,26,17.1,20.5,17.1,82.6,0,0,0,,0,0,,15.8,231.1,1019.8,81.4,11.7,,,,,2019-04-23T06:28:49,2019-04-23T18:33:22,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
Kenya,2019-04-24,26.1,16.8,20.5,26.1,16.8,20.5,15.9,77.4,,0,0,,0,0,,26.4,113.9,1020.2,80.3,14.4,,,,,2019-04-24T06:28:39,2019-04-24T18:33:09,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-04-25,27,16.9,20.8,27.5,16.9,20.8,17.8,84.8,,0,0,,0,0,,24.1,52.2,1020,79.7,11.9,,,,,2019-04-25T06:28:30,2019-04-25T18:32:57,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-04-26,25.1,17,20.7,25.1,17,20.7,17.8,84.5,,0,0,,0,0,,25.9,60.5,1019.7,78.5,12.9,,,,,2019-04-26T06:28:22,2019-04-26T18:32:46,0.72,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-04-27,26,16.8,20.5,26,16.8,20.5,16,77.6,,0,0,,0,0,,16.6,53.6,1020.9,64.6,12.5,,,,,2019-04-27T06:28:14,2019-04-27T18:32:34,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-04-28,27,16.8,21.6,27.1,16.8,21.6,15.6,71.3,,0,0,,0,0,,22.3,52.3,1020.5,56.9,12.4,,,,,2019-04-28T06:28:06,2019-04-28T18:32:24,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-04-29,26,16.9,21.4,26,16.9,21.4,16.2,73.9,,0,0,,0,0,,29.6,62.7,1021,81.5,12.4,,,,,2019-04-29T06:27:59,2019-04-29T18:32:14,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-04-30,25,16.9,20.3,25,16.9,20.3,15.9,77.5,,0,0,,0,0,,44.6,72.9,1021.2,76.8,14.1,,,,,2019-04-30T06:27:53,2019-04-30T18:32:04,0.85,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-01,26.1,15.8,21.1,26.1,15.8,21.1,13.5,65.3,,0,0,,0,0,,50,75.3,1021.1,42.6,13.4,,,,,2019-05-01T06:27:46,2019-05-01T18:31:55,0.88,Partially cloudy,Partly cloudy throughout the day.,wind,"63741099999,HKNW,63742099999"
Kenya,2019-05-02,27.1,14.9,21.7,27,14.9,21.7,13.5,63.7,,0,0,,0,0,,37.1,73.6,1021.3,51.1,13.6,,,,,2019-05-02T06:27:41,2019-05-02T18:31:47,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-03,25.1,17.2,21.2,25.1,17.2,21.2,15.9,73.5,,0,0,,0,0,,27.7,70.9,1020.6,77.7,13.1,,,,,2019-05-03T06:27:36,2019-05-03T18:31:39,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-04,25,17,20.6,25,17,20.6,15.8,75.3,,0,0,,0,0,,31.7,90.1,1020.8,74.1,13.5,,,,,2019-05-04T06:27:31,2019-05-04T18:31:32,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-05,25.6,16.9,20.9,25.6,16.9,20.9,15.7,74.5,,0,0,,0,0,,26.1,109.8,1021.2,67,13.5,,,,,2019-05-05T06:27:27,2019-05-05T18:31:25,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-06,26.1,16.8,20.1,26.1,16.8,20.1,15.9,79.6,,0,0,,0,0,,25.9,109.1,1021.5,78.2,14.4,,,,,2019-05-06T06:27:24,2019-05-06T18:31:19,0.05,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-07,26,16.8,20.8,26,16.8,20.8,15.2,73.1,,0,0,,0,0,,29.5,120.6,1021.4,70.4,13.8,,,,,2019-05-07T06:27:21,2019-05-07T18:31:13,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-08,26.1,16.8,20.2,26.1,16.8,20.2,16,79,,0,0,,0,0,,20.5,127.5,1020.7,67.2,14,,,,,2019-05-08T06:27:19,2019-05-08T18:31:08,0.12,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-09,26,16,20.2,26,16,20.2,15.5,76.2,,0,0,,0,0,,27.7,117.7,1019.6,79.5,12.1,,,,,2019-05-09T06:27:17,2019-05-09T18:31:04,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-10,25,17.4,20.6,25,17.4,20.6,15.6,75,,0,0,,0,0,,33.5,106.1,1019.8,72.6,12.9,,,,,2019-05-10T06:27:15,2019-05-10T18:31:00,0.19,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-11,25,16,19.9,25,16,19.9,14.6,73.8,,0,0,,0,0,,25.9,102.5,1020.7,73.9,12.2,,,,,2019-05-11T06:27:15,2019-05-11T18:30:57,0.23,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-12,25,16,20,25,16,20,15.3,76.1,0,0,0,,0,0,,29.5,94.8,1020.7,73.9,12.7,,,,,2019-05-12T06:27:15,2019-05-12T18:30:54,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-13,26,16,20.3,26,16,20.3,15.3,75.8,0,0,0,,0,0,,29.5,111.8,1020,74.4,13,,,,,2019-05-13T06:27:15,2019-05-13T18:30:52,0.3,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-14,25.5,16.9,20.5,25.5,16.9,20.5,14.8,72.6,,0,0,,0,0,,26.1,75.3,1020.1,79.6,13,,,,,2019-05-14T06:27:16,2019-05-14T18:30:51,0.34,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-15,26,17,21.2,26,17,21.2,14.6,68.7,,0,0,,0,0,,29.5,78.5,1020.8,73.6,12.8,,,,,2019-05-15T06:27:17,2019-05-15T18:30:50,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-16,26,16.9,20.8,26,16.9,20.8,14.1,68.4,,0,0,,0,0,,24.1,91.5,1021.3,79.6,13.2,,,,,2019-05-16T06:27:19,2019-05-16T18:30:49,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63742099999"
Kenya,2019-05-17,26,16.9,20.6,26,16.9,20.6,14.2,69.8,0,0,0,,0,0,,27.2,85.7,1021.3,73.6,13.1,,,,,2019-05-17T06:27:22,2019-05-17T18:30:50,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-18,21.2,16.7,18.7,21.2,16.7,18.7,16.5,87.7,2,100,4.17,rain,0,0,,22.3,130.9,1020.9,80,12.2,,,,,2019-05-18T06:27:25,2019-05-18T18:30:51,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-19,22,15.9,18.5,22,15.9,18.5,15.3,82.8,1,100,4.17,rain,0,0,,21.7,124.4,1021.4,84.3,12.5,,,,,2019-05-19T06:27:28,2019-05-19T18:30:52,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-20,23,16.6,18.9,23,16.6,18.9,15.3,81.3,0,0,0,,0,0,,18.4,109.2,1021.3,77.7,14.8,,,,,2019-05-20T06:27:32,2019-05-20T18:30:54,0.55,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-21,25,15.5,19.7,25,15.5,19.7,14.5,74.2,0,0,0,,0,0,,16.6,111.6,1021.6,76.5,12.9,,,,,2019-05-21T06:27:37,2019-05-21T18:30:57,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-22,24.1,15.7,19.5,24.1,15.7,19.5,14.9,76.3,0,0,0,,0,0,,23,98.2,1021,70.1,12.3,,,,,2019-05-22T06:27:42,2019-05-22T18:31:00,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-23,23,16.1,19.1,23,16.1,19.1,16.1,83.8,0,0,0,,0,0,,18.4,129.4,1021.2,76.5,12.1,,,,,2019-05-23T06:27:48,2019-05-23T18:31:04,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-24,23.1,15.7,18.9,23.1,15.7,18.9,15.2,80.6,1,100,4.17,rain,0,0,,22.1,115.1,1022,76.8,12.7,,,,,2019-05-24T06:27:54,2019-05-24T18:31:08,0.68,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-25,21.9,15.9,18.3,21.9,15.9,18.3,15.6,85.2,0,0,0,,0,0,,18.2,126.6,1022.1,79.5,12.6,,,,,2019-05-25T06:28:00,2019-05-25T18:31:13,0.71,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-26,22,15.9,18.3,22,15.9,18.3,15.9,86.7,1,100,4.17,rain,0,0,,27,120.6,1021.1,79.3,11.2,,,,,2019-05-26T06:28:07,2019-05-26T18:31:18,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-27,23.1,16,18.8,23.1,16,18.8,15,80.1,0,0,0,,0,0,35.3,20.7,138,1020.8,79.5,11.2,,,,,2019-05-27T06:28:15,2019-05-27T18:31:24,0.77,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-28,23,15,18.7,23,15,18.7,14.3,76.7,0,0,0,,0,0,,25.1,152.4,1021,82.4,13.5,,,,,2019-05-28T06:28:23,2019-05-28T18:31:31,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-29,22.1,16.2,18.7,22.1,16.2,18.7,14.9,79.1,0,0,0,,0,0,,14.6,75.2,1021.6,77.3,12.8,,,,,2019-05-29T06:28:31,2019-05-29T18:31:38,0.84,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-30,25.1,15,19.7,25.1,15,19.7,14.5,74.5,0,0,0,,0,0,,25.1,152.2,1020.8,71.7,12.3,,,,,2019-05-30T06:28:40,2019-05-30T18:31:45,0.87,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-05-31,24.1,16.1,19.8,24.1,16.1,19.8,14.9,74.9,0,0,0,,0,0,,16.2,146.9,1020,79.2,12.6,,,,,2019-05-31T06:28:49,2019-05-31T18:31:53,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-01,26.9,16.9,20.3,27.1,16.9,20.3,15.6,76.9,0,0,0,,0,0,51.8,17,150.8,1019.1,77.5,12.4,,,,,2019-06-01T06:28:59,2019-06-01T18:32:01,0.93,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-02,24,17,18.7,24,17,18.7,16.9,89.5,25,100,12.5,rain,0,0,,18.2,111.5,1020.1,79.8,11.8,,,,,2019-06-02T06:29:09,2019-06-02T18:32:10,0.97,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-03,23.8,16.1,18.9,23.8,16.1,18.9,16.6,87.3,0,0,0,,0,0,,17.5,89.1,1020.5,80.6,10.9,,,,,2019-06-03T06:29:19,2019-06-03T18:32:19,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-04,22.1,16.6,18.9,22.1,16.6,18.9,15.8,82.6,99,100,4.17,rain,0,0,,16.2,145.8,1020.8,77.6,12.1,,,,,2019-06-04T06:29:29,2019-06-04T18:32:28,0.03,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-05,18.1,15.9,17.1,18.1,15.9,17.1,15.3,89.6,1.2,100,8.33,rain,0,0,,14.9,134.3,1020.9,87.1,11.4,,,,,2019-06-05T06:29:40,2019-06-05T18:32:38,0.07,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-06,22,14.9,17.9,22,14.9,17.9,15.7,87.3,0,0,0,,0,0,,14.4,198.9,1021.1,89.5,10.9,,,,,2019-06-06T06:29:52,2019-06-06T18:32:48,0.11,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-07,22.1,15.7,18.5,22.1,15.7,18.5,15,80.7,1,100,4.17,rain,0,0,,17.3,152.8,1022.2,79.2,12.3,,,,,2019-06-07T06:30:03,2019-06-07T18:32:59,0.14,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-08,23,15.7,18.4,23,15.7,18.4,15.3,82.9,4,100,4.17,rain,0,0,,16,171.1,1022.9,85.3,12.1,,,,,2019-06-08T06:30:15,2019-06-08T18:33:10,0.18,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-09,18.1,16.1,17.1,18.1,16.1,17.1,15.3,89.3,0,0,0,,0,0,,16.6,179.7,1023.4,83.5,11.4,,,,,2019-06-09T06:30:27,2019-06-09T18:33:21,0.21,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-10,19,15.1,16.7,19,15.1,16.7,14,84.6,0,0,0,,0,0,,16.4,147.4,1022.9,90,11.8,,,,,2019-06-10T06:30:39,2019-06-10T18:33:32,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-11,21.1,14.5,17.7,21.1,14.5,17.7,13.2,75.6,0,0,0,,0,0,,13.9,169.1,1023.2,82.5,13,,,,,2019-06-11T06:30:51,2019-06-11T18:33:44,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-12,21,14.8,17.9,21,14.8,17.9,14.2,79.3,0,0,0,,0,0,,17.3,194.7,1023.2,87.8,12.7,,,,,2019-06-12T06:31:04,2019-06-12T18:33:56,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-13,24,15.3,19.2,24,15.3,19.2,14.6,76.1,0,0,0,,0,0,,22.1,145.2,1023.5,76.4,12.3,,,,,2019-06-13T06:31:17,2019-06-13T18:34:08,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-14,22.8,14.9,19,22.8,14.9,19,14.4,75.6,0,0,0,,0,0,,16.8,165,1023.2,81.6,13.1,,,,,2019-06-14T06:31:30,2019-06-14T18:34:20,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-15,21.1,15,17.8,21.1,15,17.8,14.5,81.4,0,0,0,,0,0,,17.7,169.9,1023.3,88,12.3,,,,,2019-06-15T06:31:42,2019-06-15T18:34:33,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-16,24,13.7,18.6,24,13.7,18.6,14,76,0,0,0,,0,0,,28.9,180.4,1023,82.6,12.4,,,,,2019-06-16T06:31:56,2019-06-16T18:34:45,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-17,23.1,13.9,18.7,23.1,13.9,18.7,11.7,65,0,0,0,,0,0,,18.4,111.1,1024.6,75.6,13.2,,,,,2019-06-17T06:32:09,2019-06-17T18:34:58,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-18,22,14.7,17.5,22,14.7,17.5,13.4,77.9,0,0,0,,0,0,,12.8,79.2,1024.5,83.2,12.8,,,,,2019-06-18T06:32:22,2019-06-18T18:35:11,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-19,25.1,14.9,19.6,25.1,14.9,19.6,14.4,73.5,0,0,0,,0,0,,20.6,126.9,1023.6,75,11.8,,,,,2019-06-19T06:32:35,2019-06-19T18:35:24,0.57,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-20,24.9,13.7,19,24.9,13.7,19,13.9,74,0,0,0,,0,0,,18.4,87.3,1022.3,80.5,12.3,,,,,2019-06-20T06:32:48,2019-06-20T18:35:37,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-21,19.1,15.1,17.2,19.1,15.1,17.2,14.7,85.7,0,0,0,,0,0,,14.8,117,1022.6,92.3,12.3,,,,,2019-06-21T06:33:01,2019-06-21T18:35:50,0.63,Overcast,Cloudy skies throughout the day.,cloudy,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-22,24.1,13.9,18.7,24.1,13.9,18.7,14.7,79,0,0,0,,0,0,,18,90.7,1021.1,81.9,12,,,,,2019-06-22T06:33:14,2019-06-22T18:36:03,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-23,23.1,14.9,19,23.1,14.9,19,14.1,74,0,0,0,,0,0,,14.4,339.6,1020.7,81.7,11.7,,,,,2019-06-23T06:33:27,2019-06-23T18:36:16,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-24,22,15.9,18.9,22,15.9,18.9,15.3,79.8,0,0,0,,0,0,,14.4,36,1021,68.1,10.7,,,,,2019-06-24T06:33:40,2019-06-24T18:36:29,0.73,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-25,20.1,15.6,17.8,20.1,15.6,17.8,14.7,82.1,0,0,0,,0,0,,18,48.8,1021.2,73.7,10.4,,,,,2019-06-25T06:33:53,2019-06-25T18:36:42,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-26,22.1,15.1,18.3,22.1,15.1,18.3,14.3,79.2,0,0,0,,0,0,,9.6,116.3,1022.4,87.4,12.1,,,,,2019-06-26T06:34:05,2019-06-26T18:36:55,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-27,23.1,15,18.4,23.1,15,18.4,14.2,77.8,0,0,0,,0,0,,17.8,169.3,1022.3,80.4,11.4,,,,,2019-06-27T06:34:18,2019-06-27T18:37:08,0.82,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-28,21.5,15,17.9,21.5,15,17.9,14.2,79.5,0,0,0,,0,0,,18.2,147.5,1022.2,83.8,12.1,,,,,2019-06-28T06:34:30,2019-06-28T18:37:20,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-29,25.1,13.8,19.1,25.1,13.8,19.1,13.4,72.2,0,0,0,,0,0,,21.9,119.8,1021.8,71,12.3,,,,,2019-06-29T06:34:42,2019-06-29T18:37:33,0.89,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-06-30,25,13.6,18.8,25,13.6,18.8,11.7,65.8,0,0,0,,0,0,,18.4,145.1,1023.5,52.8,13.5,,,,,2019-06-30T06:34:54,2019-06-30T18:37:45,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-07-01,25,15,19.4,25,15,19.4,12.2,65.8,0,0,0,,0,0,,18.2,163.3,1022.5,70.9,13,,,,,2019-07-01T06:35:05,2019-07-01T18:37:57,0.95,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-07-02,24.9,14.6,19.6,24.9,14.6,19.6,13.2,68.7,0,0,0,,0,0,,17.8,54.2,1021.3,69.3,13.2,,,,,2019-07-02T06:35:16,2019-07-02T18:38:09,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-07-03,22.1,15.6,18.4,22.1,15.6,18.4,13.6,74.6,0,0,0,,0,0,,14.8,136.1,1021.7,79.1,13.7,,,,,2019-07-03T06:35:27,2019-07-03T18:38:20,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-07-04,24.1,14,19.2,24.1,14,19.2,11.9,64.9,0,0,0,,0,0,31.7,22.7,160.3,1021.6,79.8,12.8,,,,,2019-07-04T06:35:38,2019-07-04T18:38:32,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-07-05,24.3,15.1,19.2,24.3,15.1,19.2,12,64.4,0,0,0,,0,0,,16.4,74.7,1021.5,77.8,13.5,,,,,2019-07-05T06:35:48,2019-07-05T18:38:43,0.09,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-07-06,22.1,15.7,18.4,22.1,15.7,18.4,13.2,72.7,0,0,0,,0,0,,20.4,52.3,1021.4,82.4,12.6,,,,,2019-07-06T06:35:58,2019-07-06T18:38:54,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-07-07,23.2,14.9,18.1,23.2,14.9,18.1,12.9,73.1,0,0,0,,0,0,,16.4,119.8,1022.1,75.7,12.7,,,,,2019-07-07T06:36:07,2019-07-07T18:39:04,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-07-08,25,13,18.9,25,13,18.9,12.3,67.9,0,0,0,,0,0,,23.3,79.2,1022.9,51.9,12.3,,,,,2019-07-08T06:36:16,2019-07-08T18:39:14,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
Kenya,2019-07-09,25.1,13.1,19,25.1,13.1,19,11.9,66.9,0,0,0,,0,0,,22.7,91.7,1022.7,55.8,12.9,,,,,2019-07-09T06:36:25,2019-07-09T18:39:24,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"HKJK,63741099999,HKNW,63740099999,63742099999"
