name,datetime,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipprob,precipcover,preciptype,snow,snowdepth,windgust,windspeed,winddir,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunrise,sunset,moonphase,conditions,description,icon,stations
Tanzania,2020-03-06,28.1,19,22.2,29.7,19,22.5,19.3,85.3,3,100,8.33,rain,0,0,,22.3,118.9,1017.6,63.1,17.1,,,,,2020-03-06T06:42:25,2020-03-06T18:53:51,0.39,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-07,29.7,19,23.7,30.4,19,24,17.8,72,0,0,0,,0,0,,22.3,109.5,1016.4,48.6,15,,,,,2020-03-07T06:42:20,2020-03-07T18:53:26,0.42,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-08,29,18,24.1,30.3,18,24.4,19,74.7,0,0,0,,0,0,,25.9,93.5,1015.9,53,15.3,,,,,2020-03-08T06:42:16,2020-03-08T18:53:01,0.45,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-09,28,20,23.2,29.3,20,23.4,19.2,79.7,0.4,100,4.17,rain,0,0,,20.5,132.2,1016.1,64.2,15.4,,,,,2020-03-09T06:42:11,2020-03-09T18:52:35,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with rain in the morning and afternoon.,rain,"63862099999,HTDO"
Tanzania,2020-03-10,29,20,23.9,30.3,20,24.3,19.2,76.3,0,0,0,,0,0,,31.3,89.4,1015.9,64.6,15.4,,,,,2020-03-10T06:42:06,2020-03-10T18:52:09,0.52,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-11,28,20.7,23.9,30.2,20.7,24.3,19.4,77.1,0,0,0,,0,0,,27.7,91.4,1016.1,40.6,15.4,,,,,2020-03-11T06:42:00,2020-03-11T18:51:43,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-12,28.9,20.3,23.1,29.9,20.3,23.4,19.9,83.2,24,100,8.33,rain,0,0,,22.3,96.4,1015.4,53.7,15.8,,,,,2020-03-12T06:41:55,2020-03-12T18:51:17,0.59,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-13,27.1,20,22.3,28.4,20,22.5,19.5,84.9,4,100,4.17,rain,0,0,,18.4,290.4,1017.2,83.9,14.7,,,,,2020-03-13T06:41:49,2020-03-13T18:50:50,0.62,"Rain, Partially cloudy",Partly cloudy throughout the day with morning rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-14,28,20,22.9,28.3,20,23,18.9,80.2,0,0,0,,0,0,,22.3,170.8,1017.4,59.1,12.6,,,,,2020-03-14T06:41:42,2020-03-14T18:50:23,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-15,30.1,20.4,24.9,32,20.4,25.3,19.6,73.9,0,0,0,,0,0,,25.9,102.3,1014,64.4,18.3,,,,,2020-03-15T06:41:36,2020-03-15T18:49:56,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-16,28,20,23.9,29.7,20,24.1,19.8,78.7,0.3,100,4.17,rain,0,0,,18.4,102.9,1014.1,68.5,19.7,,,,,2020-03-16T06:41:29,2020-03-16T18:49:28,0.75,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-17,26.1,19,21.5,26.1,19,21.5,18.8,85.6,96.7,100,16.67,rain,0,0,,18.4,151.7,1016.1,89.7,17.9,,,,,2020-03-17T06:41:22,2020-03-17T18:49:01,0.76,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-18,27.7,19,21.5,29.1,19,21.6,18.8,86,5,100,8.33,rain,0,0,,18.4,101.8,1017.3,88,17.7,,,,,2020-03-18T06:41:15,2020-03-18T18:48:33,0.79,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-19,25,20,21.9,25,20,21.9,18.9,83.7,0.2,100,4.17,rain,0,0,,22.3,196.8,1018.2,81.2,16.8,,,,,2020-03-19T06:41:07,2020-03-19T18:48:05,0.83,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-20,29.1,19,23.7,29.9,19,23.9,18.5,74.5,0,0,0,,0,0,,27.7,85.9,1017.1,45.1,17.6,,,,,2020-03-20T06:41:00,2020-03-20T18:47:37,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-21,28,19.7,23.1,28.6,19.7,23.3,18,74.6,0,0,0,,0,0,,22.3,73.8,1016.9,43.8,16.3,,,,,2020-03-21T06:40:52,2020-03-21T18:47:09,0.9,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-22,27,19,22.8,28,19,22.9,18.3,77.3,0,0,0,,0,0,,22.3,103.8,1017.5,37.7,16.5,,,,,2020-03-22T06:40:45,2020-03-22T18:46:41,0.93,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-23,28,19.9,23.7,28.9,19.9,23.9,18.3,73.3,0,0,0,,0,0,,25.9,119.5,1018,54.5,16.8,,,,,2020-03-23T06:40:37,2020-03-23T18:46:13,0.97,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-24,29,18,22.6,29.9,18,22.7,17.4,74.3,0,0,0,,0,0,,27.7,93.3,1017.1,38.5,16.8,,,,,2020-03-24T06:40:29,2020-03-24T18:45:44,0,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-25,29,18,23.1,29.5,18,23.3,17.6,73,0,0,0,,0,0,,33.5,99.4,1015,30.3,15.4,,,,,2020-03-25T06:40:21,2020-03-25T18:45:16,0.03,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-26,29.1,20,24.9,29.9,20,25.2,18.3,69.1,0,0,0,,0,0,,181.8,136.8,1014.6,35.7,15.9,,,,,2020-03-26T06:40:13,2020-03-26T18:44:48,0.07,Partially cloudy,Partly cloudy throughout the day.,wind,"63862099999,HTDO"
Tanzania,2020-03-27,27,19,21.6,28.6,19,21.7,19.2,86.9,56,100,16.67,rain,0,0,,22.3,327.1,1017.2,68.8,15.2,,,,,2020-03-27T06:40:05,2020-03-27T18:44:20,0.1,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-28,27,19.1,22.6,28.3,19.1,22.7,18.9,80.6,0,0,0,,0,0,,25.9,305.2,1018.2,61.7,14.7,,,,,2020-03-28T06:39:57,2020-03-28T18:43:52,0.14,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-03-29,27,19,22.2,28.3,19,22.3,18.7,81.4,1,100,4.17,rain,0,0,,22.3,85.8,1017.5,51.7,15.5,,,,,2020-03-29T06:39:49,2020-03-29T18:43:23,0.17,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-30,30,19.7,23.7,32.6,19.7,24.1,19,76.7,1,100,4.17,rain,0,0,,22.3,95.7,1016.4,58.7,16.1,,,,,2020-03-30T06:39:41,2020-03-30T18:42:55,0.2,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-03-31,28.9,20,23.7,30.3,20,24,19.1,76.8,0,0,0,,0,0,,22.3,89.9,1016.9,41.1,15.4,,,,,2020-03-31T06:39:33,2020-03-31T18:42:28,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-01,30,20,23.9,30.9,20,24.3,19.4,77.5,9,100,4.17,rain,0,0,,24.1,89,1017.5,57.6,16.1,,,,,2020-04-01T06:39:25,2020-04-01T18:42:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-02,30.3,19,23.5,31.7,19,23.9,18.7,76.4,0,0,0,,0,0,,25.9,88.8,1015.9,51.3,16.3,,,,,2020-04-02T06:39:18,2020-04-02T18:41:32,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-03,27,19.9,22.5,28.3,19.9,22.6,18.8,80.6,6,100,4.17,rain,0,0,,24.1,99.2,1017.3,47.7,16,,,,,2020-04-03T06:39:10,2020-04-03T18:41:05,0.34,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-04,27.2,18.6,22,28,18.6,22,17.9,79.1,0,0,0,,0,0,,22.3,97.2,1017.6,38.8,18.4,,,,,2020-04-04T06:39:03,2020-04-04T18:40:38,0.37,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-05,29,19.1,23.8,29.5,19.1,24,17.8,70.8,0,0,0,,0,0,,20.9,78.6,1017.2,35.9,15.7,,,,,2020-04-05T06:38:55,2020-04-05T18:40:11,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-06,30,19.7,23.9,30.5,19.7,24.2,18.5,73.2,0,0,0,,0,0,,18.4,83.8,1017.8,37.8,15.7,,,,,2020-04-06T06:38:48,2020-04-06T18:39:44,0.44,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-07,28,20,22.7,29.3,20,22.8,19.5,83.1,36,100,8.33,rain,0,0,,29.5,95,1017.9,62.8,16.3,,,,,2020-04-07T06:38:41,2020-04-07T18:39:18,0.48,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-08,29.1,18.9,23.1,30.4,18.9,23.5,19,78.9,23,100,4.17,rain,0,0,,25.9,83.3,1017.7,42.1,16.6,,,,,2020-04-08T06:38:34,2020-04-08T18:38:51,0.5,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-09,28,20,23.1,28.9,20,23.3,18.7,78.1,0,0,0,,0,0,,22.3,93.5,1017.9,45,16.2,,,,,2020-04-09T06:38:28,2020-04-09T18:38:25,0.54,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-10,27.7,19,22.6,27.9,19,22.7,17.2,73.6,0,0,0,,0,0,,31.7,94.3,1018.2,39.9,16.6,,,,,2020-04-10T06:38:21,2020-04-10T18:38:00,0.58,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-11,27,18,22.1,27.7,18,22.2,17.8,77.5,0,0,0,,0,0,,18.4,93.6,1018,43.3,16.3,,,,,2020-04-11T06:38:15,2020-04-11T18:37:35,0.61,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-12,27,18.1,22.3,28,18.1,22.4,18.3,79,0,0,0,,0,0,,29.5,91.9,1017.2,55.3,16.4,,,,,2020-04-12T06:38:09,2020-04-12T18:37:10,0.64,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-13,27,19,22.9,28.6,19,23,18.8,78.5,0,0,0,,0,0,,22.3,92.6,1017.4,58.4,18.1,,,,,2020-04-13T06:38:04,2020-04-13T18:36:45,0.68,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-14,28,20,23.1,28.9,20,23.3,18.8,78.5,0.1,100,4.17,rain,0,0,,22.3,88,1017.8,64.6,15.8,,,,,2020-04-14T06:37:58,2020-04-14T18:36:21,0.71,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-15,29,18.9,23,29.9,18.9,23.2,18.3,76.4,0,0,0,,0,0,,20.5,97.9,1017.8,44.5,17.2,,,,,2020-04-15T06:37:53,2020-04-15T18:35:57,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-16,28,19,23.3,28.9,19,23.5,18,74,0,0,0,,0,0,,22.3,90.3,1016.9,34.9,16.2,,,,,2020-04-16T06:37:48,2020-04-16T18:35:34,0.78,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-17,28.1,18,22.8,29.3,18,23,18,75.8,0,0,0,,0,0,,29.5,94,1015.7,36.5,16.2,,,,,2020-04-17T06:37:44,2020-04-17T18:35:11,0.81,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-18,25,18,21,25,18,21,18.5,85.9,6.2,100,12.5,rain,0,0,,27.7,108.3,1017.4,64,15.7,,,,,2020-04-18T06:37:40,2020-04-18T18:34:49,0.84,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-19,26,19,22.1,26,19,22.1,18,78.5,0,0,0,,0,0,,18.4,99.5,1017.9,72.9,15.3,,,,,2020-04-19T06:37:36,2020-04-19T18:34:27,0.88,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-20,26.3,18.7,22,26.3,18.7,22,17.4,76.6,0,0,0,,0,0,,27.7,100.7,1017.5,55.3,16.5,,,,,2020-04-20T06:37:33,2020-04-20T18:34:05,0.91,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-21,28,20,23.1,28.6,20,23.2,18,74.3,0,0,0,,0,0,,18.4,92.8,1017.5,43.6,14.7,,,,,2020-04-21T06:37:29,2020-04-21T18:33:44,0.94,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO,63863099999"
Tanzania,2020-04-22,28.1,19,22.9,29.3,19,23.1,18.5,77,0,0,0,,0,0,,27.7,82.8,1016.8,55.6,16.2,,,,,2020-04-22T06:37:27,2020-04-22T18:33:24,0.98,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-23,26,19,20.9,26,19,20.9,18.7,87.7,26,100,4.17,rain,0,0,,22.3,72.3,1018.1,77.2,15,,,,,2020-04-23T06:37:24,2020-04-23T18:33:04,0,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-24,27,17.7,22.1,27.4,17.7,22.1,16.9,74.5,0,0,0,,0,0,,33.5,99.3,1017.8,47.7,15.7,,,,,2020-04-24T06:37:22,2020-04-24T18:32:45,0.04,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-25,28.3,18,22.5,29.2,18,22.7,18.1,78,1,100,4.17,rain,0,0,,27.7,79.8,1016.9,56.4,16.8,,,,,2020-04-25T06:37:21,2020-04-25T18:32:26,0.08,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-26,29,19,23.8,29.2,19,23.9,17.9,71.8,0.1,100,4.17,rain,0,0,,24.1,90.2,1017.9,46.5,15.4,,,,,2020-04-26T06:37:20,2020-04-26T18:32:08,0.11,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-27,25.2,18.7,21.9,25.2,18.7,21.9,18.5,82.2,2,100,4.17,rain,0,0,,33.5,99,1019.2,40.7,16.5,,,,,2020-04-27T06:37:19,2020-04-27T18:31:50,0.15,"Rain, Partially cloudy",Partly cloudy throughout the day with afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-28,25,17.5,21.9,25,17.5,21.9,17.4,77,0,0,0,,0,0,,20.5,94.8,1019.3,59.4,16.5,,,,,2020-04-28T06:37:19,2020-04-28T18:31:33,0.18,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-04-29,27,18,22.3,28,18,22.4,18.1,78.4,0.9,100,8.33,rain,0,0,,27.7,101.4,1019.7,59.9,15.7,,,,,2020-04-29T06:37:19,2020-04-29T18:31:16,0.22,"Rain, Partially cloudy",Partly cloudy throughout the day with rain.,rain,"63862099999,HTDO"
Tanzania,2020-04-30,27.1,18.9,22.1,27.9,18.9,22.2,17.3,75.7,1,100,4.17,rain,0,0,,25.9,98.2,1020.3,72,16.5,,,,,2020-04-30T06:37:19,2020-04-30T18:31:00,0.25,"Rain, Partially cloudy",Partly cloudy throughout the day with early morning rain.,rain,"63862099999,HTDO"
Tanzania,2020-05-01,26.9,18,21.7,27.5,18,21.7,17.1,76.9,0,0,0,,0,0,,18.4,97.5,1020.3,44.9,19.7,,,,,2020-05-01T06:37:20,2020-05-01T18:30:45,0.29,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-02,27.7,18.7,21.9,27.7,18.7,21.9,16.3,73.1,0,0,0,,0,0,,29.5,97.4,1019.7,43.6,18.7,,,,,2020-05-02T06:37:22,2020-05-02T18:30:31,0.32,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-03,28.1,18,22.6,28.3,18,22.6,16.4,70.5,0,0,0,,0,0,,22.3,88.2,1019,42.6,17.2,,,,,2020-05-03T06:37:24,2020-05-03T18:30:17,0.36,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-04,28,18,22.3,28.3,18,22.4,16.7,72.3,0,0,0,,0,0,,22.3,89.5,1018.4,31.7,15.2,,,,,2020-05-04T06:37:26,2020-05-04T18:30:03,0.39,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-05,26,18,22.1,26,18,22.1,17.6,76.3,0,0,0,,0,0,,25.9,95.6,1018.9,49.5,15.7,,,,,2020-05-05T06:37:29,2020-05-05T18:29:51,0.43,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-06,26.1,19,21.6,26.1,19,21.6,17.6,78.7,0,0,0,,0,0,,22.3,92,1019.1,55.4,16.5,,,,,2020-05-06T06:37:32,2020-05-06T18:29:39,0.46,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-07,27.1,18.9,22.5,27.4,18.9,22.5,15.9,68.5,0,0,0,,0,0,,37.1,92.4,1018.7,48.3,16.3,,,,,2020-05-07T06:37:36,2020-05-07T18:29:27,0.5,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-08,27.9,18,22.5,28.1,18,22.5,16.4,70.6,0,0,0,,0,0,,29.5,94.3,1018.6,52.8,15.3,,,,,2020-05-08T06:37:40,2020-05-08T18:29:17,0.53,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-09,26.1,18.3,21.9,26.1,18.3,21.9,15.8,69.7,0,0,0,,0,0,,24.3,97.6,1018.8,70.8,15.3,,,,,2020-05-09T06:37:45,2020-05-09T18:29:07,0.56,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-10,25.7,18.6,21.7,25.7,18.6,21.7,15.5,69.1,0,0,0,,0,0,,25.9,102.9,1019.4,65.7,16,,,,,2020-05-10T06:37:50,2020-05-10T18:28:58,0.6,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-11,29,17,22.4,28.8,17,22.5,14.8,64.2,0,0,0,,0,0,,24.1,98.4,1019.3,43.8,17,,,,,2020-05-11T06:37:55,2020-05-11T18:28:49,0.63,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-12,26,18,22,26,18,22,16.2,70.5,0,0,0,,0,0,,29.5,104,1019.3,62.5,16.3,,,,,2020-05-12T06:38:01,2020-05-12T18:28:41,0.66,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-13,29,17.9,22.8,29.5,17.9,22.9,17,71.7,0,0,0,,0,0,,25.9,89.3,1018.8,56,15.5,,,,,2020-05-13T06:38:08,2020-05-13T18:28:34,0.69,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-14,29,19,23.4,29.5,19,23.5,18,73.8,0,0,0,,0,0,,22.3,82.3,1018.7,52,15.1,,,,,2020-05-14T06:38:14,2020-05-14T18:28:28,0.75,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-15,28,19,22.8,28.6,19,22.9,17.3,73.2,0,0,0,,0,0,,29.5,100.7,1018.9,38.6,14.9,,,,,2020-05-15T06:38:22,2020-05-15T18:28:22,0.76,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-16,28.3,17.9,22.4,27.9,17.9,22.4,14.6,64.2,0,0,0,,0,0,,22.3,91.9,1018.9,27.2,16.2,,,,,2020-05-16T06:38:29,2020-05-16T18:28:17,0.79,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-17,26,17,21.5,26,17,21.5,14.5,65.8,0,0,0,,0,0,,22.3,99.6,1020,36.8,14.7,,,,,2020-05-17T06:38:38,2020-05-17T18:28:12,0.82,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-18,27,15.7,21.2,26.7,15.7,21.1,11.8,57.7,0,0,0,,0,0,,22.3,96.5,1020.3,23.2,15.1,,,,,2020-05-18T06:38:46,2020-05-18T18:28:09,0.86,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-19,27.1,18,21.2,27.2,18,21.2,13.8,64.1,0.2,100,4.17,rain,0,0,,29.5,88.5,1020.5,68.6,15.7,,,,,2020-05-19T06:38:55,2020-05-19T18:28:06,0.89,"Rain, Partially cloudy",Partly cloudy throughout the day with late afternoon rain.,rain,"63862099999,HTDO"
Tanzania,2020-05-20,25,17,20.6,25,17,20.6,14.9,71.1,0,0,0,,0,0,,24.1,104.8,1021,68.8,16.3,,,,,2020-05-20T06:39:04,2020-05-20T18:28:03,0.92,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-21,26,16,20.9,26,16,20.9,14.5,69,0,0,0,,0,0,,18.4,95.3,1021.1,40.6,15.5,,,,,2020-05-21T06:39:14,2020-05-21T18:28:02,0.96,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-22,25,15,20.2,25,15,20.2,13.5,68.1,0,0,0,,0,0,,27.7,89.9,1021.7,30.5,16.3,,,,,2020-05-22T06:39:24,2020-05-22T18:28:01,0,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-23,26,16,20.9,26,16,20.9,13.2,63.9,0,0,0,,0,0,,22.3,93.6,1021.3,54.7,14.9,,,,,2020-05-23T06:39:35,2020-05-23T18:28:01,0.02,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-24,26,16,21.1,26,16,21.1,14.1,66.4,0,0,0,,0,0,,24.1,86.1,1020,39,16.2,,,,,2020-05-24T06:39:46,2020-05-24T18:28:01,0.06,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-25,28.1,16.6,21.8,28,16.6,21.8,15.5,70,0,0,0,,0,0,,24.1,86.5,1019.4,32.1,16.5,,,,,2020-05-25T06:39:57,2020-05-25T18:28:02,0.09,Partially cloudy,Becoming cloudy in the afternoon.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-26,28,13,21.9,28,13,21.9,15.7,70.8,0,0,0,,0,0,,20.5,83.5,1019.1,36.9,15.4,,,,,2020-05-26T06:40:08,2020-05-26T18:28:04,0.13,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-27,31,17.9,23.5,30.4,17.9,23.5,16.1,66.7,0,0,0,,0,0,,22.3,86.6,1019.4,29.6,16.2,,,,,2020-05-27T06:40:20,2020-05-27T18:28:06,0.16,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-28,30,17.9,22.9,29,17.9,22.8,15.7,68,0,0,0,,0,0,,33.5,80.5,1018.8,30,15.7,,,,,2020-05-28T06:40:32,2020-05-28T18:28:09,0.2,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-29,28,17,22.5,27.5,17,22.5,14.4,63.8,0,0,0,,0,0,,37.1,92,1019.3,28.1,16.1,,,,,2020-05-29T06:40:45,2020-05-29T18:28:13,0.24,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-30,27,15,21.4,27,15,21.4,13.8,64.4,0,0,0,,0,0,,33.5,94.6,1019.6,26.4,14,,,,,2020-05-30T06:40:57,2020-05-30T18:28:17,0.25,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-05-31,27,15,20.8,27,15,20.8,14.1,68.8,0,0,0,,0,0,,34.7,103,1020.8,27.3,17.5,,,,,2020-05-31T06:41:10,2020-05-31T18:28:22,0.31,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-06-01,30,16,22.1,29.6,16,22,13.7,61.8,0,0,0,,0,0,,29.5,93.1,1021.1,15.4,16.6,,,,,2020-06-01T06:41:23,2020-06-01T18:28:27,0.34,Clear,Clear conditions throughout the day.,clear-day,"63862099999,HTDO"
Tanzania,2020-06-02,27.1,15.9,21.7,27,15.9,21.7,13.2,60.5,0,0,0,,0,0,,27.7,88.1,1020.7,15.7,15.4,,,,,2020-06-02T06:41:36,2020-06-02T18:28:33,0.38,Clear,Clear conditions throughout the day.,clear-day,"63862099999,HTDO"
Tanzania,2020-06-03,27,16,21.6,27,16,21.6,13.6,63,0,0,0,,0,0,,20.5,90.6,1019.7,26.7,16.3,,,,,2020-06-03T06:41:50,2020-06-03T18:28:40,0.41,Partially cloudy,Partly cloudy throughout the day.,partly-cloudy-day,"63862099999,HTDO"
Tanzania,2020-06-04,27.7,16,21.5,27.3,16,21.5,13.4,62.2,0,0,0,,0,0,,22.3,89.7,1020.2,19.8,14.7,,,,,2020-06-04T06:42:04,2020-06-04T18:28:47,0.45,Clear,Clear conditions throughout the day.,clear-day,"63862099999,HTDO"
